SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,925,14156515,0,271,1088962,268,1
172.16.0.5,774,14143448,0,268,1087957,265,1
172.16.0.5,934,14151561,0,273,1088581,270,1
172.16.0.5,765,14138466,0,268,1087574,265,1
172.16.0.5,908,14164342,0,281,1089564,278,1
172.16.0.5,753,14138735,0,268,1087595,265,1
172.16.0.5,903,14168344,0,268,1089872,265,1
172.16.0.5,791,14135640,0,273,1087356,271,1
172.16.0.5,970,14150484,0,278,1088498,275,1
172.16.0.5,804,14136183,0,271,1087398,268,1
172.16.0.5,949,14150996,0,266,1088538,263,1
172.16.0.5,874,14151493,0,266,1088576,263,1
172.16.0.5,524,11785172,1,268,1071379,273,1
172.16.0.5,819,14144144,0,268,1088011,265,1
172.16.0.5,964,14154467,0,271,1088805,268,1
172.16.0.5,943,14155041,0,271,1088849,268,1
172.16.0.5,750,14143183,0,276,1087937,273,1
172.16.0.5,520,11784745,1,271,1071340,275,1
172.16.0.5,761,14139145,0,268,1087626,265,1
172.16.0.5,990,14160533,0,265,1089271,262,1
172.16.0.5,790,14135821,0,276,1087370,273,1
172.16.0.5,865,14143593,0,268,1087968,265,1
172.16.0.5,522,11784837,1,262,1071348,266,0
172.16.0.5,894,14164561,0,273,1089581,270,1
172.16.0.5,752,14138711,0,271,1087593,268,1
172.16.0.5,939,14154746,0,271,1088826,268,1
172.16.0.5,848,14139304,0,273,1087638,270,1
172.16.0.5,812,14140099,0,273,1087699,270,1
172.16.0.5,999,9433772,1,271,1048196,287,1
172.16.0.5,968,14150419,0,271,1088493,268,1
172.16.0.5,880,14155601,0,263,1088892,260,1
172.16.0.5,1002,11790989,1,268,1071908,272,1
172.16.0.5,1001,11790949,1,271,1071904,275,1
172.16.0.5,919,14156483,0,273,1088960,270,1
172.16.0.5,825,14139679,0,271,1087667,268,1
172.16.0.5,772,14147438,0,271,1088264,268,1
172.16.0.5,815,14139998,0,268,1087692,265,1
172.16.0.5,975,14150991,0,273,1088537,270,1
172.16.0.5,809,14135601,0,268,1087353,265,1
172.16.0.5,969,14150427,0,271,1088494,268,1
172.16.0.5,1004,11791230,1,268,1071930,272,1
172.16.0.5,870,14139323,0,273,1087640,270,1
172.16.0.5,1022,11778815,1,271,1070801,276,1
172.16.0.5,1005,11791237,1,259,1071930,263,0
172.16.0.5,777,14143687,0,268,1087975,265,1
172.16.0.5,533,11785737,1,271,1071430,275,1
172.16.0.5,805,14136133,0,271,1087394,268,1
172.16.0.5,788,14135523,0,268,1087347,265,1
172.16.0.5,832,14139957,0,271,1087689,268,1
172.16.0.5,888,14159940,0,271,1287267,229,1
172.16.0.5,979,14155333,0,271,1088871,268,1
172.16.0.5,938,14155044,0,271,1088849,268,1
172.16.0.5,755,14138710,0,271,1087593,268,1
172.16.0.5,517,11784018,1,271,1071274,275,1
172.16.0.5,944,14155044,0,271,1088849,268,1
172.16.0.5,866,14143595,0,271,1087968,268,1
172.16.0.5,936,14155042,0,273,1088849,270,1
172.16.0.5,813,14139948,0,268,1087688,265,1
172.16.0.5,534,11785744,1,271,1071431,275,1
172.16.0.5,1003,11791241,1,274,1071931,278,1
172.16.0.5,902,14172674,0,271,1090205,267,1
172.16.0.5,879,14155606,0,271,1088892,268,1
172.16.0.5,1007,11787543,1,271,1071594,275,1
172.16.0.5,946,14155037,0,268,1088849,265,1
172.16.0.5,811,14140240,0,271,1087710,268,1
172.16.0.5,513,11779105,1,271,1070827,276,1
172.16.0.5,890,14168035,0,271,1089848,267,1
172.16.0.5,822,14143375,0,263,1087951,260,1
172.16.0.5,907,14164577,0,268,1287688,227,1
172.16.0.5,1008,11787472,1,268,1071588,272,1
172.16.0.5,1006,11791669,1,271,1071969,275,1
172.16.0.5,754,14138714,0,278,1087593,275,1
172.16.0.5,991,11786119,1,271,1071465,276,1
172.16.0.5,954,14150950,0,273,1088534,270,1
172.16.0.5,528,11784883,1,274,1071353,279,1
172.16.0.5,797,11781859,1,274,1071078,279,1
172.16.0.5,937,14155034,0,268,1088848,265,1
172.16.0.5,785,14139880,0,268,1087683,265,1
172.16.0.5,877,14155271,0,273,1088867,270,1
172.16.0.5,782,14139638,0,273,1087664,270,1
172.16.0.5,914,14155866,0,273,1088912,270,1
172.16.0.5,859,14143156,0,266,1087935,263,1
172.16.0.5,977,14150941,0,271,1088533,268,1
172.16.0.5,962,14154747,0,268,1088826,265,1
172.16.0.5,840,14134897,0,271,1087299,268,1
172.16.0.5,773,14143253,0,268,1087942,265,1
172.16.0.5,906,14168919,0,276,1089916,272,1
172.16.0.5,856,14143425,0,265,1087955,263,1
172.16.0.5,876,14155281,0,266,1088867,263,1
172.16.0.5,851,14143718,0,271,1087978,268,1
172.16.0.5,863,14143291,0,268,1087945,265,1
172.16.0.5,864,14143490,0,273,1087960,270,1
172.16.0.5,913,14155908,0,273,1088916,270,1
172.16.0.5,920,14156484,0,273,1088960,270,1
172.16.0.5,816,14144289,0,273,1088022,270,1
172.16.0.5,995,11790928,1,271,1071902,275,1
172.16.0.5,980,14155402,0,271,1088877,268,1
172.16.0.5,1009,11787465,1,274,1071587,278,1
172.16.0.5,780,14139787,0,273,1087675,270,1
172.16.0.5,950,14151142,0,263,1088549,260,1
172.16.0.5,831,14140003,0,268,1087692,265,1
172.16.0.5,868,14139297,0,268,1087638,265,1
172.16.0.5,841,14134751,0,271,1087288,268,1
172.16.0.5,942,14155038,0,271,1088849,268,1
172.16.0.5,896,14168624,0,266,1089894,262,1
172.16.0.5,1011,11783283,1,268,1071207,272,1
172.16.0.5,768,14138569,0,273,1087582,270,1
172.16.0.5,916,14155905,0,271,1088915,268,1
172.16.0.5,801,14136170,0,278,1087397,276,1
172.16.0.5,536,11785783,1,283,1071434,288,0
172.16.0.5,1000,11786509,1,265,1071500,269,1
172.16.0.5,941,14155039,0,273,1088849,270,1
172.16.0.5,918,14156478,0,273,1088959,270,1
172.16.0.5,889,14163869,0,268,1089528,265,1
172.16.0.5,807,14135558,0,276,1087350,273,1
172.16.0.5,933,14151577,0,273,1088582,270,1
172.16.0.5,766,14138462,0,273,1087574,270,1
172.16.0.5,882,14159938,0,271,1089226,267,1
172.16.0.5,835,14140241,0,271,1087710,268,1
172.16.0.5,849,14139093,0,273,1087622,270,1
172.16.0.5,759,14138996,0,268,1087615,265,1
172.16.0.5,926,14156058,0,268,1088927,265,1
172.16.0.5,893,14168321,0,273,1089870,270,1
172.16.0.5,648,15244791,30,270,32644,8289,0
172.16.0.5,878,14155609,0,289,1088893,285,1
172.16.0.5,892,14168135,0,268,1089856,265,1
172.16.0.5,857,14143426,0,273,1087955,270,1
172.16.0.5,794,14135654,0,268,1087358,265,1
172.16.0.5,799,14135890,0,268,1087376,265,1
172.16.0.5,758,14138858,0,271,1087604,268,1
172.16.0.5,526,11785018,1,277,1071365,282,1
172.16.0.5,842,14134753,0,271,1087288,268,1
172.16.0.5,1010,11787475,1,271,1071588,275,1
172.16.0.5,895,14168894,0,278,1089914,275,1
172.16.0.5,881,14155667,0,268,1088897,265,1
172.16.0.5,757,14138715,0,271,1087593,268,1
172.16.0.5,1021,11778675,1,268,1070788,273,1
172.16.0.5,796,14135891,0,271,1087376,268,1
172.16.0.5,927,14155901,0,271,1088915,268,1
172.16.0.5,1016,11778808,1,271,1070800,276,1
172.16.0.5,836,14140250,0,265,1087711,263,1
172.16.0.5,862,14143165,0,271,1087935,268,1
172.16.0.5,760,14138997,0,268,1087615,265,1
172.16.0.5,959,14150421,0,265,1088493,263,1
172.16.0.5,823,14143527,0,276,1087963,273,1
172.16.0.5,993,11786455,1,268,1071495,272,1
172.16.0.5,803,14136178,0,273,1087398,270,1
172.16.0.5,900,14172718,0,271,1090209,267,1
172.16.0.5,860,14143155,0,268,1087935,265,1
172.16.0.5,854,14143425,0,271,1087955,268,1
