SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,1015,11783127,1,277,1071193,282,1
172.16.0.5,949,14151007,0,266,1088539,263,1
172.16.0.5,880,14155597,0,263,1088892,260,1
172.16.0.5,929,14155981,0,271,1088921,268,1
172.16.0.5,755,14138749,0,271,1087596,268,1
172.16.0.5,756,14138693,0,268,1087591,265,1
172.16.0.5,910,14164335,0,271,1089564,267,1
172.16.0.5,524,11785180,1,268,1071380,273,1
172.16.0.5,899,14173096,0,268,1090238,265,1
172.16.0.5,768,14138574,0,273,1087582,270,1
172.16.0.5,770,14142818,0,271,1087909,268,1
172.16.0.5,1014,11782898,1,271,1071172,275,1
172.16.0.5,522,11784884,1,262,1071353,266,0
172.16.0.5,968,14150529,0,271,1088502,268,1
172.16.0.5,893,14168393,0,273,1089876,270,1
172.16.0.5,840,14134805,0,271,1087292,268,1
172.16.0.5,983,14160816,0,278,1089293,275,1
172.16.0.5,905,14168438,0,271,1089879,267,1
172.16.0.5,927,14155984,0,271,1088921,268,1
172.16.0.5,928,14156040,0,268,1088926,265,1
172.16.0.5,937,14155116,0,268,1088855,265,1
172.16.0.5,753,14138759,0,268,1087596,265,1
172.16.0.5,842,14134702,0,271,1087284,268,1
172.16.0.5,791,14135585,0,273,1087352,271,1
172.16.0.5,771,14147282,0,268,1088252,265,1
172.16.0.5,530,11784891,1,268,1071353,272,1
172.16.0.5,841,14134662,0,271,1087281,268,1
172.16.0.5,913,14155962,0,273,1088920,270,1
172.16.0.5,754,14138695,0,278,1087591,275,1
172.16.0.5,971,14150417,0,271,1088493,268,1
172.16.0.5,974,14150779,0,273,1088521,270,1
172.16.0.5,855,14143463,0,271,1087958,268,1
172.16.0.5,790,14135929,0,276,1087379,273,1
172.16.0.5,925,14156558,0,271,1088966,268,1
172.16.0.5,1011,11783288,1,268,1071208,272,1
172.16.0.5,943,14155136,0,271,1088856,268,1
172.16.0.5,811,14140105,0,271,1087700,268,1
172.16.0.5,534,11785761,1,271,1071432,275,1
172.16.0.5,977,14151041,0,271,1088541,268,1
172.16.0.5,777,14143659,0,268,1087973,265,1
172.16.0.5,987,14164857,0,273,1089604,270,1
172.16.0.5,884,14159796,0,268,1089215,265,1
172.16.0.5,803,14136170,0,273,1087397,270,1
172.16.0.5,1001,11791006,1,271,1071909,275,1
172.16.0.5,859,14143148,0,266,1087934,263,1
172.16.0.5,857,14143317,0,273,1087947,270,1
172.16.0.5,1002,11790928,1,268,1071902,272,1
172.16.0.5,990,14160540,0,265,1089272,262,1
172.16.0.5,779,14139843,0,266,1087680,263,1
172.16.0.5,973,14150771,0,266,1088520,263,1
172.16.0.5,648,15244821,30,270,32644,8289,0
172.16.0.5,794,14135545,0,268,1087349,265,1
172.16.0.5,523,11785243,1,271,1071385,275,1
172.16.0.5,1016,11778782,1,271,1070798,276,1
172.16.0.5,836,14140139,0,265,1087703,263,1
172.16.0.5,837,14139956,0,273,1087688,270,1
172.16.0.5,1013,11782843,1,268,1071167,272,1
172.16.0.5,1004,11791235,1,268,1071930,272,1
172.16.0.5,757,14138702,0,271,1087592,268,1
172.16.0.5,873,14143477,0,268,1285770,227,1
172.16.0.5,906,14168975,0,276,1089921,272,1
172.16.0.5,922,14156550,0,276,1088965,273,1
172.16.0.5,781,14139575,0,268,1087659,265,1
172.16.0.5,1010,11787452,1,271,1071586,275,1
172.16.0.5,898,14173041,0,281,1090233,277,1
172.16.0.5,995,11790925,1,271,1071902,275,1
172.16.0.5,988,14164565,0,265,1089581,262,1
172.16.0.5,986,14164863,0,265,1089604,262,1
172.16.0.5,831,14139865,0,268,1087681,265,1
172.16.0.5,536,11785736,1,283,1071430,288,1
172.16.0.5,799,14135950,0,268,1087380,265,1
172.16.0.5,866,14143679,0,271,1087975,268,1
172.16.0.5,1019,11778460,1,268,1070769,273,1
172.16.0.5,945,14155146,0,268,1088857,265,1
172.16.0.5,870,14139493,0,273,1087653,270,1
172.16.0.5,1005,11791230,1,259,1071930,263,0
172.16.0.5,938,14155095,0,271,1088853,268,1
172.16.0.5,802,14136178,0,268,1087398,265,1
172.16.0.5,954,14151096,0,273,1088545,270,1
172.16.0.5,921,14156581,0,273,1088967,270,1
172.16.0.5,783,14139646,0,268,1087665,265,1
172.16.0.5,959,14150502,0,265,1088500,263,1
172.16.0.5,892,14168242,0,268,1089864,265,1
172.16.0.5,533,11785748,1,271,1071431,275,1
172.16.0.5,751,14138795,0,286,1087599,283,1
172.16.0.5,806,14135736,0,276,1087364,273,1
172.16.0.5,819,14144006,0,268,1088000,265,1
172.16.0.5,867,11780135,1,280,1070921,285,1
172.16.0.5,997,11790580,1,265,1071870,269,1
172.16.0.5,852,14143679,0,273,1087975,270,1
172.16.0.5,521,11784883,1,271,1071353,275,1
172.16.0.5,992,11786349,1,277,1071486,282,1
172.16.0.5,805,14136185,0,271,1087398,268,1
172.16.0.5,926,14156366,0,268,1088951,265,1
172.16.0.5,765,14138467,0,268,1087574,265,1
172.16.0.5,808,14135603,0,271,1087354,268,1
172.16.0.5,879,14155599,0,271,1088892,268,1
172.16.0.5,947,14155158,0,268,1088858,265,1
172.16.0.5,517,11784024,1,271,1071274,275,1
172.16.0.5,847,14139211,0,268,1087631,265,1
172.16.0.5,972,14150623,0,260,1088509,257,1
172.16.0.5,822,14143332,0,263,1087948,260,1
172.16.0.5,520,11784755,1,271,1071341,275,1
172.16.0.5,832,14139736,0,271,1087672,268,1
172.16.0.5,516,11784029,1,271,1071275,275,1
172.16.0.5,886,14159942,0,271,1089226,267,1
172.16.0.5,853,14143417,0,283,1087955,280,1
172.16.0.5,948,14151071,0,263,1088543,260,1
172.16.0.5,930,14155933,0,271,1088917,268,1
172.16.0.5,991,11786160,1,271,1071469,276,1
172.16.0.5,964,14154471,0,271,1088805,268,1
172.16.0.5,772,14147445,0,271,1088265,268,1
172.16.0.5,764,14138841,0,271,1087603,268,1
172.16.0.5,825,14139527,0,271,1087655,268,1
172.16.0.5,967,14150499,0,271,1088499,268,1
172.16.0.5,934,14151609,0,273,1088585,270,1
172.16.0.5,940,14154754,0,276,1088827,273,1
172.16.0.5,767,14138455,0,271,1087573,268,1
172.16.0.5,907,14164590,0,268,1287690,227,1
172.16.0.5,856,14143433,0,265,1087956,263,1
172.16.0.5,885,14159937,0,276,1089225,273,1
172.16.0.5,776,14143527,0,271,1087963,268,1
172.16.0.5,828,11786433,1,271,1071493,275,1
172.16.0.5,862,14143172,0,271,1087936,268,1
172.16.0.5,531,11785174,1,274,1071379,278,1
172.16.0.5,525,11785174,1,268,1071379,272,1
172.16.0.5,769,14138692,0,273,1087591,270,1
172.16.0.5,891,14168147,0,271,1089857,267,1
172.16.0.5,752,14138758,0,271,1087596,268,1
172.16.0.5,946,14155127,0,268,1088855,265,1
172.16.0.5,788,14135570,0,268,1087351,265,1
172.16.0.5,786,14135599,0,271,1087353,268,1
172.16.0.5,775,14143391,0,271,1087953,268,1
172.16.0.5,936,14155057,0,273,1088850,270,1
172.16.0.5,908,14164274,0,281,1089559,278,1
172.16.0.5,518,11784072,1,271,1071279,275,1
172.16.0.5,858,14143282,0,271,1087944,268,1
172.16.0.5,761,14139155,0,268,1087627,265,1
172.16.0.5,843,14134953,0,278,1087304,276,1
172.16.0.5,845,14135282,0,273,1087329,270,1
172.16.0.5,942,14155119,0,271,1088855,268,1
172.16.0.5,861,14142756,0,273,1087904,270,1
172.16.0.5,827,14139882,0,289,1087683,286,1
172.16.0.5,815,14139805,0,268,1087677,265,1
172.16.0.5,515,11779394,1,268,1070854,273,1
172.16.0.5,833,14139888,0,278,1087683,275,1
172.16.0.5,894,14164685,0,273,1089591,270,1
172.16.0.5,750,14143213,0,276,1087939,273,1
172.16.0.5,865,14143619,0,268,1087970,265,1
172.16.0.5,758,14138847,0,271,1087603,268,1
172.16.0.5,976,14151052,0,271,1088542,268,1
172.16.0.5,955,14151055,0,271,1088542,268,1
172.16.0.5,821,14143864,0,271,1285805,229,1
172.16.0.5,1009,11787467,1,274,1071587,278,1
172.16.0.5,1021,11778659,1,268,1070787,273,1
172.16.0.5,993,11786440,1,268,1071494,272,1
172.16.0.5,1020,11778236,1,262,1070748,266,0
172.16.0.5,895,14169235,0,278,1089941,275,1
172.16.0.5,978,14150832,0,263,1088525,260,1
172.16.0.5,813,14139770,0,268,1087674,265,1
172.16.0.5,812,14140005,0,273,1087692,270,1
172.16.0.5,890,14168144,0,271,1089857,267,1
172.16.0.5,924,14156549,0,271,1088965,268,1
172.16.0.5,796,14135880,0,271,1087375,268,1
172.16.0.5,526,11785034,1,277,1071366,282,1
192.168.50.3,0,30200755,5,98,200005,493,0
172.16.0.5,975,14151013,0,273,1088539,270,1
172.16.0.5,797,11781864,1,274,1071078,279,1
172.16.0.5,956,14150991,0,273,1088537,270,1
172.16.0.5,941,14155127,0,273,1088855,270,1
172.16.0.5,869,14139391,0,271,1087645,268,1
172.16.0.5,883,14159791,0,271,1089214,267,1
172.16.0.5,878,14155596,0,289,1088892,285,1
172.16.0.5,529,11784893,1,271,1071353,275,1
172.16.0.5,846,14139223,0,271,1087632,268,1
172.16.0.5,918,14156573,0,273,1088967,270,1
172.16.0.5,903,14168480,0,268,1089883,265,1
172.16.0.5,773,14143250,0,268,1087942,265,1
172.16.0.5,782,14139645,0,273,1087665,270,1
172.16.0.5,1003,11791220,1,274,1071929,278,1
172.16.0.5,958,14150501,0,268,1088500,265,1
172.16.0.5,1018,11778770,1,274,1070797,279,1
172.16.0.5,1017,11778856,1,262,1070805,267,0
172.16.0.5,816,14144264,0,273,1088020,270,1
172.16.0.5,814,14139791,0,289,1087676,286,1
172.16.0.5,888,14159938,0,271,1287267,229,1
172.16.0.5,824,14143793,0,283,1087984,280,1
172.16.0.5,780,14139728,0,273,1087671,270,1
172.16.0.5,919,14156584,0,273,1088968,270,1
172.16.0.5,863,14143378,0,268,1087952,265,1
172.16.0.5,881,14155602,0,268,1088892,265,1
172.16.0.5,882,14159947,0,271,1089226,267,1
172.16.0.5,800,14135889,0,268,1087376,265,1
172.16.0.5,519,11784176,1,268,1071288,272,1
172.16.0.5,965,14150292,0,268,1088484,265,1
172.16.0.5,818,14143920,0,268,1087993,265,1
172.16.0.5,809,14135293,0,268,1087330,265,1
172.16.0.5,807,14135594,0,276,1087353,273,1
172.16.0.5,935,14159889,0,273,1089222,270,1
172.16.0.5,951,14151245,0,276,1088557,273,1
172.16.0.5,917,14156535,0,276,1088964,273,1
172.16.0.5,798,14135885,0,265,1087375,263,1
172.16.0.5,1006,11791667,1,271,1071969,275,1
172.16.0.5,979,14155366,0,271,1088874,268,1
172.16.0.5,916,14155939,0,271,1088918,268,1
172.16.0.5,887,14159933,0,274,1287266,232,1
172.16.0.5,860,14143176,0,268,1087936,265,1
172.16.0.5,920,14156564,0,273,1088966,270,1
172.16.0.5,528,11784890,1,274,1071353,279,1
172.16.0.5,970,14150484,0,278,1088498,275,1
172.16.0.5,778,14143780,0,265,1087983,263,1
172.16.0.5,1022,11778786,1,271,1070798,276,1
172.16.0.5,760,14139035,0,268,1087618,265,1
172.16.0.5,985,14160529,0,268,1089271,265,1
172.16.0.5,848,14139176,0,273,1087628,270,1
172.16.0.5,817,14143978,0,273,1087998,270,1
172.16.0.5,901,14173090,0,273,1090237,270,1
172.16.0.5,826,14139586,0,273,1087660,270,1
172.16.0.5,513,11779109,1,271,1070828,276,1
172.16.0.5,839,14135267,0,271,1087328,268,1
172.16.0.5,801,14136181,0,278,1087398,276,1
172.16.0.5,774,14143387,0,268,1087952,265,1
172.16.0.5,939,14154853,0,271,1088834,268,1
172.16.0.5,902,14172743,0,271,1090211,267,1
172.16.0.5,950,14151223,0,263,1088555,260,1
172.16.0.5,868,14139353,0,268,1087642,265,1
172.16.0.5,763,14139117,0,271,1087624,268,1
172.16.0.5,953,14151047,0,271,1088542,268,1
172.16.0.5,784,14139941,0,276,1087687,273,1
172.16.0.5,933,14151661,0,273,1088589,270,1
172.16.0.5,877,14155305,0,273,1088869,270,1
172.16.0.5,838,14139590,0,268,1087660,265,1
172.16.0.5,795,14140228,0,281,1087709,278,1
172.16.0.5,900,14172756,0,271,1090212,267,1
172.16.0.5,854,14143106,0,271,1087931,268,1
172.16.0.5,532,11785607,1,271,1071418,275,1
172.16.0.5,1000,11786458,1,265,1071496,269,1
172.16.0.5,759,14138985,0,268,1087614,265,1
172.16.0.5,952,14151073,0,276,1088544,273,1
172.16.0.5,923,14156558,0,271,1088966,268,1
172.16.0.5,904,14168404,0,273,1089877,270,1
172.16.0.5,961,14154898,0,281,1088838,278,1
172.16.0.5,792,14135373,0,263,1087336,260,1
172.16.0.5,912,14156051,0,271,1088927,268,1
172.16.0.5,823,14143481,0,276,1087960,273,1
172.16.0.5,896,14168694,0,266,1089899,262,1
172.16.0.5,932,14155843,0,268,1088911,265,1
172.16.0.5,996,11790566,1,271,1071869,275,1
172.16.0.5,994,11786585,1,268,1071507,272,1
172.16.0.5,830,14139858,0,271,1087681,268,1
172.16.0.5,789,14135615,0,271,1087355,268,1
172.16.0.5,966,14150444,0,273,1088495,270,1
172.16.0.5,512,11779098,1,274,1070827,279,1
172.16.0.5,984,14160521,0,265,1089270,262,1
172.16.0.5,969,14150483,0,271,1088498,268,1
172.16.0.5,1008,11787449,1,268,1071586,272,1
172.16.0.5,957,14150789,0,268,1088522,265,1
172.16.0.5,876,14155514,0,266,1088885,263,1
172.16.0.5,1012,11783267,1,274,1071206,279,1
