SrcIP,SrcPort,feature0,feature1,feature2,feature3,feature4,Label
172.16.0.5,1009,7036223,1,275,1005174,313,1
172.16.0.5,955,7022558,1,271,1003222,308,1
172.16.0.5,797,7018505,1,275,1002643,314,1
172.16.0.5,995,7031877,1,271,1004553,308,1
172.16.0.5,789,7014774,1,271,1002110,309,1
172.16.0.5,929,7028121,1,271,1004017,308,1
172.16.0.5,871,7039189,1,275,1005598,313,1
172.16.0.5,946,7027502,1,266,1003928,303,1
172.16.0.5,518,7041721,1,271,1005960,307,1
172.16.0.5,764,7014005,1,271,1002000,309,1
172.16.0.5,814,7022825,1,298,1003260,339,1
172.16.0.5,775,7023967,1,271,1003423,308,1
172.16.0.5,891,7041358,1,271,1005908,307,1
172.16.0.5,852,7033118,1,275,1004731,313,1
172.16.0.5,890,7037307,1,271,1005329,308,1
172.16.0.5,937,7027555,1,266,1003936,303,1
172.16.0.5,959,7022029,1,271,1003147,308,1
172.16.0.5,850,7028999,1,271,1004142,308,1
172.16.0.5,808,7023356,1,275,1003336,313,1
172.16.0.5,906,7041063,1,271,1005866,307,1
172.16.0.5,858,7034102,1,271,1004871,308,1
172.16.0.5,836,7024599,1,262,1003514,298,1
172.16.0.5,529,7045839,1,271,1006548,307,1
172.16.0.5,895,7041647,1,284,1005949,323,1
172.16.0.5,800,7018497,1,266,1002642,303,1
172.16.0.5,932,7036605,1,266,1005229,302,1
172.16.0.5,755,7010376,1,271,1001482,309,1
172.16.0.5,530,7045788,1,266,1006541,302,1
172.16.0.5,862,7034472,1,271,1004924,308,1
172.16.0.5,533,7050329,1,271,1007189,307,1
172.16.0.5,815,7022872,1,266,1003267,303,1
172.16.0.5,767,7022807,1,271,1003258,308,1
172.16.0.5,841,7019903,1,271,1002843,308,1
172.16.0.5,829,7023946,1,266,1003420,303,1
172.16.0.5,1004,7041135,1,266,1005876,302,1
172.16.0.5,1016,7037366,1,271,1005338,308,1
172.16.0.5,909,7032054,1,266,1004579,303,1
172.16.0.5,965,7022423,1,271,1003203,308,1
172.16.0.5,905,7041070,1,271,1005867,307,1
172.16.0.5,513,7041435,1,271,1005919,307,1
172.16.0.5,1000,7041036,1,262,1005862,297,1
172.16.0.5,809,7023111,1,262,1003301,298,1
172.16.0.5,848,7024371,1,275,1003481,313,1
172.16.0.5,525,7041755,1,266,1005965,302,1
172.16.0.5,948,7022874,1,262,1003267,298,1
172.16.0.5,1010,7036528,1,271,1005218,308,1
172.16.0.5,536,7050935,1,289,1007276,327,1
172.16.0.5,975,7026088,1,271,1003726,308,1
172.16.0.5,914,7024008,1,271,1003429,308,1
172.16.0.5,962,7026366,1,266,1003766,303,1
172.16.0.5,788,7014730,1,266,1002104,303,1
172.16.0.5,910,7032104,1,271,1004586,308,1
172.16.0.5,987,7027240,1,275,1003891,313,1
172.16.0.5,878,7038457,1,293,1005493,333,1
172.16.0.5,945,7027610,1,266,1003944,303,1
172.16.0.5,938,7027557,1,271,1003936,308,1
172.16.0.5,901,7045356,1,271,1006479,307,1
172.16.0.5,751,9427084,1,271,1047453,287,1
172.16.0.5,759,7010343,1,266,1001477,304,1
172.16.0.5,881,7037254,1,266,1005322,302,1
172.16.0.5,820,7022945,1,271,1003277,308,1
172.16.0.5,917,7024004,1,271,1003429,308,1
172.16.0.5,801,7019113,1,280,1002730,319,1
172.16.0.5,936,7027850,1,275,1003978,313,1
172.16.0.5,952,7022316,1,280,1003188,318,1
172.16.0.5,908,7032349,1,293,1004621,333,1
172.16.0.5,864,7038985,1,275,1005569,313,1
172.16.0.5,835,7024863,1,271,1003551,308,1
172.16.0.5,847,7024535,1,266,1003505,303,1
172.16.0.5,787,7015022,1,266,1002146,304,1
172.16.0.5,922,7028357,1,275,1004051,313,1
172.16.0.5,805,7023408,1,271,1003344,308,1
172.16.0.5,849,7028926,1,275,1004132,313,1
172.16.0.5,911,7028056,1,271,1004008,308,1
172.16.0.5,791,7014682,1,266,1002097,304,1
172.16.0.5,1008,7036175,1,266,1005167,303,1
172.16.0.5,785,7019397,1,271,1002771,308,1
172.16.0.5,967,7022602,1,271,1003228,308,1
172.16.0.5,752,9426796,1,267,1047421,283,1
172.16.0.5,819,7023210,1,271,1003315,308,1
172.16.0.5,810,7023122,1,271,1003303,308,1
172.16.0.5,913,7023946,1,275,1003420,313,1
172.16.0.5,802,7019071,1,271,1002724,308,1
172.16.0.5,851,7028924,1,271,1004132,308,1
172.16.0.5,786,7014971,1,271,1002138,309,1
172.16.0.5,522,7041971,1,257,1005995,292,1
172.16.0.5,973,7026057,1,266,1003722,303,1
172.16.0.5,854,7034359,1,271,1004908,308,1
172.16.0.5,993,7031684,1,266,1004526,303,1
172.16.0.5,919,7024016,1,271,1003430,308,1
172.16.0.5,912,7023726,1,271,1003389,308,1
172.16.0.5,758,7010176,1,271,1001453,309,1
172.16.0.5,839,7020287,1,271,1002898,308,1
172.16.0.5,830,7024281,1,271,1003468,308,1
172.16.0.5,796,7018497,1,271,1002642,308,1
172.16.0.5,782,7019647,1,271,1002806,308,1
172.16.0.5,992,7031627,1,280,1004518,318,1
172.16.0.5,941,7027547,1,266,1003935,303,1
172.16.0.5,514,7041576,1,262,1005939,297,1
172.16.0.5,750,9431555,1,278,1047950,294,1
172.16.0.5,780,7019782,1,275,1002826,313,1
172.16.0.5,772,7023742,1,271,1003391,308,1
172.16.0.5,902,7045402,1,271,1006486,307,1
172.16.0.5,760,7010380,1,271,1001482,309,1
172.16.0.5,770,7023383,1,266,1003340,303,1
172.16.0.5,980,7026086,1,271,1003726,308,1
172.16.0.5,903,7041073,1,271,1005867,307,1
172.16.0.5,844,7024591,1,266,1003513,303,1
172.16.0.5,923,7028366,1,271,1004052,308,1
172.16.0.5,996,7031726,1,275,1004532,313,1
172.16.0.5,834,7024688,1,271,1003526,308,1
172.16.0.5,534,7050372,1,271,1007196,307,1
172.16.0.5,1022,7041494,1,271,1005927,307,1
172.16.0.5,531,7050125,1,271,1007160,307,1
172.16.0.5,897,7041362,1,271,1005908,307,1
172.16.0.5,1013,7037038,1,266,1005291,302,1
172.16.0.5,822,7021975,1,266,1003139,303,1
172.16.0.5,872,7038749,1,266,1005535,302,1
172.16.0.5,843,7024590,1,284,1003512,324,1
172.16.0.5,944,7027459,1,271,1003922,308,1
172.16.0.5,823,7021841,1,275,1003120,313,1
172.16.0.5,768,7022960,1,271,1003280,308,1
172.16.0.5,926,7028272,1,275,1004038,313,1
172.16.0.5,885,7041686,1,275,1005955,312,1
172.16.0.5,779,7019822,1,262,1002831,298,1
172.16.0.5,879,7038462,1,275,1005494,313,1
172.16.0.5,875,7038687,1,275,1005526,313,1
172.16.0.5,769,7023436,1,275,1003348,313,1
172.16.0.5,986,7026911,1,266,1003844,303,1
172.16.0.5,827,7024335,1,298,1003476,339,1
172.16.0.5,838,7024600,1,271,1003514,308,1
172.16.0.5,804,7023404,1,271,1003343,308,1
172.16.0.5,749,9433833,1,263,1048203,279,1
172.16.0.5,1007,7036196,1,271,1005170,308,1
172.16.0.5,773,7019536,1,266,1002790,303,1
172.16.0.5,1005,7040305,1,253,1005757,287,1
172.16.0.5,765,7018237,1,271,1002605,308,1
172.16.0.5,930,7032410,1,271,1004630,308,1
172.16.0.5,874,7038466,1,271,1005495,308,1
172.16.0.5,969,7022553,1,271,1003221,308,1
172.16.0.5,894,7041645,1,266,1005949,303,1
172.16.0.5,517,7041765,1,271,1005966,307,1
172.16.0.5,918,7024000,1,271,1003428,308,1
172.16.0.5,887,7041936,0,271,1408387,230,1
172.16.0.5,963,7026262,1,275,1003751,313,1
172.16.0.5,761,7010516,1,266,1001502,304,1
172.16.0.5,516,7041717,1,271,1005959,307,1
172.16.0.5,935,7032318,1,275,1004616,313,1
172.16.0.5,799,7018511,1,271,1002644,308,1
172.16.0.5,1006,7040455,1,266,1005779,302,1
172.16.0.5,977,7026087,1,271,1003726,308,1
172.16.0.5,886,7041645,1,271,1005949,307,1
172.16.0.5,939,7027791,1,275,1003970,313,1
172.16.0.5,884,7041556,1,266,1005936,302,1
172.16.0.5,916,7024009,1,271,1003429,308,1
172.16.0.5,859,7034076,1,266,1004868,303,1
172.16.0.5,947,7027552,1,271,1003936,308,1
172.16.0.5,957,7021983,1,262,1003140,298,1
172.16.0.5,865,7039182,1,266,1005597,302,1
172.16.0.5,933,7032462,1,275,1004637,313,1
172.16.0.5,966,7022551,1,275,1003221,313,1
172.16.0.5,866,7039132,1,271,1005590,308,1
172.16.0.5,813,7022814,1,266,1003259,303,1
172.16.0.5,904,7041066,1,271,1005866,307,1
172.16.0.5,956,7022506,1,271,1003215,309,1
172.16.0.5,853,7034454,1,293,1004922,333,1
172.16.0.5,753,9426852,1,267,1047428,283,1
172.16.0.5,818,7022490,1,266,1003212,303,1
172.16.0.5,892,7041456,1,266,1005922,302,1
172.16.0.5,1018,7041477,1,280,1005925,318,1
172.16.0.5,784,7019353,1,275,1002764,313,1
172.16.0.5,964,7026408,1,275,1003772,313,1
172.16.0.5,899,7045405,1,271,1006486,307,1
172.16.0.5,978,7025947,1,262,1003706,298,1
172.16.0.5,888,4664551,1,271,932910,348,1
172.16.0.5,882,7041640,1,271,1005948,307,1
172.16.0.5,526,7041639,1,275,1005948,312,1
172.16.0.5,515,7041715,1,271,1005959,307,1
172.16.0.5,997,7031725,1,262,1004532,298,1
172.16.0.5,880,7037597,1,257,1005371,292,1
172.16.0.5,754,7010377,1,271,1001482,309,1
172.16.0.5,893,7041641,1,275,1005948,312,1
172.16.0.5,524,7041738,1,266,1005962,303,1
172.16.0.5,807,7023067,1,271,1003295,308,1
172.16.0.5,1014,7037087,1,271,1005298,308,1
172.16.0.5,523,7041966,1,266,1005995,302,1
172.16.0.5,934,7032463,1,275,1004637,313,1
172.16.0.5,863,7038887,1,266,1005555,302,1
172.16.0.5,867,7039032,1,284,1005576,323,1
172.16.0.5,776,7024107,1,271,1003443,308,1
172.16.0.5,898,7041311,1,289,1005901,328,1
172.16.0.5,816,7022830,1,271,1003261,308,1
172.16.0.5,795,7022775,1,284,1003253,324,1
172.16.0.5,821,7022363,0,271,1404472,231,1
172.16.0.5,762,7010378,1,262,1001482,298,1
172.16.0.5,831,7024237,1,271,1003462,308,1
172.16.0.5,837,7024729,1,280,1003532,318,1
172.16.0.5,994,7031909,1,266,1004558,303,1
172.16.0.5,982,7026531,1,271,1003790,308,1
172.16.0.5,981,7026087,1,266,1003726,303,1
172.16.0.5,825,7022560,1,271,1003222,309,1
172.16.0.5,989,7031576,1,271,1004510,308,1
172.16.0.5,927,7028138,1,271,1004019,308,1
172.16.0.5,519,7041817,1,266,1005973,302,1
172.16.0.5,783,7019360,1,266,1002765,303,1
172.16.0.5,896,7041360,1,262,1005908,297,1
172.16.0.5,985,7026953,1,266,1003850,303,1
172.16.0.5,812,7022975,1,275,1003282,313,1
172.16.0.5,756,7010430,1,271,1001490,309,1
172.16.0.5,774,7019617,1,271,1002802,308,1
172.16.0.5,873,7038608,0,271,1407721,231,1
172.16.0.5,794,7018782,1,266,1002683,303,1
172.16.0.5,991,7031436,1,275,1004490,313,1
172.16.0.5,988,7027285,1,271,1003897,308,1
172.16.0.5,883,7041504,1,271,1005929,307,1
172.16.0.5,999,7036540,1,271,1005220,308,1
172.16.0.5,958,7022027,1,275,1003146,313,1
172.16.0.5,870,7039365,1,275,1005623,313,1
172.16.0.5,931,7032325,1,271,1004617,308,1
172.16.0.5,976,7026094,1,271,1003727,308,1
172.16.0.5,778,7024150,1,262,1003450,298,1
172.16.0.5,984,7026993,1,266,1003856,303,1
172.16.0.5,527,7041501,1,271,1005928,307,1
172.16.0.5,925,7028365,1,271,1004052,308,1
172.16.0.5,1015,7041705,1,275,1005957,312,1
172.16.0.5,817,7022640,1,275,1003234,313,1
172.16.0.5,845,7024585,1,271,1003512,308,1
172.16.0.5,857,7034138,1,275,1004876,313,1
172.16.0.5,974,7026094,1,275,1003727,313,1
172.16.0.5,961,7026579,1,289,1003797,329,1
172.16.0.5,951,7022459,1,280,1003208,318,1
172.16.0.5,950,7022174,1,257,1003167,293,1
172.16.0.5,949,7022606,1,262,1003229,298,1
