SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,9137,1721306,18,60,55526,1115,1
172.16.0.5,31989,1596062,20,60,51485,1202,1
172.16.0.5,551,17510820,3,102,296793,352,0
172.16.0.5,64116,1678761,38,60,26230,2323,1
172.16.0.5,57322,1666383,22,60,45037,1368,1
172.16.0.5,32405,1596537,26,60,38939,1578,1
172.16.0.5,53480,1386481,17,60,60281,1038,1
172.16.0.5,39454,1605357,17,60,59457,1046,1
172.16.0.5,29426,1549821,10,60,103321,619,1
172.16.0.5,35298,1429919,22,60,46126,1342,1
172.16.0.5,11184,1721498,17,60,59362,1045,1
172.16.0.5,24273,1613088,19,60,52035,1190,1
172.16.0.5,42035,1598666,2,417,532888,1043,0
172.16.0.5,20012,1651334,29,60,34402,1780,1
172.16.0.5,51354,1308814,29,60,35373,1742,1
172.16.0.5,45404,1654848,18,60,57063,1087,1
172.16.0.5,55855,1650863,26,60,39306,1562,1
172.16.0.5,30127,1546664,14,60,73650,853,1
172.16.0.5,27797,1716172,23,60,44004,1398,1
172.16.0.5,52312,1331788,9,60,121071,540,1
172.16.0.5,57030,1667958,26,60,38789,1582,1
172.16.0.5,40206,1613839,24,60,41380,1487,1
172.16.0.5,63350,1604629,37,60,27197,2243,1
192.168.50.4,38789,1271702,3,60,423900,188,1
172.16.0.5,36185,1594763,31,60,31895,1918,1
172.16.0.5,36748,1598420,1,419,799210,786,0
172.16.0.5,41288,1605359,31,60,32762,1868,1
172.16.0.5,33786,1444081,24,60,41259,1495,1
172.16.0.5,40798,1605290,21,60,47214,1308,1
172.16.0.5,13615,1722114,23,60,44156,1393,1
172.16.0.5,34249,1552067,25,60,39796,1546,1
172.16.0.5,39250,1598496,16,165,61480,2795,0
172.16.0.5,28444,1503615,14,60,71600,877,1
172.16.0.5,22356,1610613,14,60,73209,856,1
172.16.0.5,24392,1648165,18,60,56833,1092,1
172.16.0.5,11746,1720667,18,60,55505,1115,1
172.16.0.5,12255,1720710,20,60,49163,1255,1
172.16.0.5,24327,1611750,15,60,67156,930,1
172.16.0.5,24630,1668392,20,60,50557,1222,1
172.16.0.5,52855,1665301,13,60,75695,828,1
172.16.0.5,21119,1701452,19,60,53170,1163,1
172.16.0.5,41269,1611548,23,60,43555,1414,1
172.16.0.5,21591,1611047,16,60,64441,968,1
172.16.0.5,36278,1289854,19,60,53743,1162,1
172.16.0.5,11973,1720682,15,60,68827,906,1
172.16.0.5,29736,1687800,14,60,70325,888,1
172.16.0.5,5950,1593074,26,60,38855,1581,1
172.16.0.5,14976,1685397,26,60,38304,1601,1
172.16.0.5,7044,1576196,19,60,52539,1180,1
172.16.0.5,17127,1662030,27,60,36934,1660,1
172.16.0.5,55050,1598596,48,165,20760,8093,0
172.16.0.5,17183,1625084,21,60,47796,1292,1
172.16.0.5,26368,1645005,18,60,56724,1094,1
172.16.0.5,40597,1698493,20,60,51469,1201,1
172.16.0.5,41048,1605324,24,60,41162,1495,1
172.16.0.5,38118,1562613,16,60,62504,998,1
172.16.0.5,21005,1609647,16,60,61909,1006,1
172.16.0.5,43810,1593035,32,60,31860,1920,1
192.168.50.4,0,1771986,82,461,12136,38252,0
172.16.0.5,31984,1545893,14,60,70267,892,1
172.16.0.5,57073,1694518,16,60,62759,991,1
172.16.0.5,24633,1583756,15,60,68858,909,1
172.16.0.5,40863,1623731,33,60,30636,1995,1
172.16.0.5,52197,1446963,16,60,62911,995,1
172.16.0.5,23847,1718010,19,60,53687,1152,1
172.16.0.5,8884,1577963,27,60,37570,1635,1
172.16.0.5,56065,1373610,14,60,72295,873,1
172.16.0.5,53181,1545985,24,60,41783,1474,1
172.16.0.5,29413,1698671,11,60,94370,671,1
172.16.0.5,46646,1583654,18,60,54608,1136,1
172.16.0.5,25277,1583814,18,60,54614,1136,1
172.16.0.5,5352,1618936,33,60,29980,2038,1
172.16.0.5,12254,1720704,24,60,41968,1464,1
172.16.0.5,61850,1771049,24,484,42167,11751,0
172.16.0.5,6144,1593111,30,60,33895,1807,1
172.16.0.5,39935,1634382,23,60,44172,1395,1
172.16.0.5,35255,1390789,27,60,37588,1639,1
172.16.0.5,57091,1544013,17,60,59385,1049,1
172.16.0.5,23339,1611698,19,60,53723,1154,1
192.168.50.4,22,1794758,241,252,4144,61158,0
172.16.0.5,10408,1721850,16,60,63772,975,1
172.16.0.5,8920,1612245,27,60,37494,1637,1
172.16.0.5,26584,1606627,14,60,69853,896,1
172.16.0.5,36581,1076163,2,439,538081,1223,0
172.16.0.5,11362,1721526,18,60,57384,1080,1
172.16.0.5,53594,1410285,19,60,52232,1191,1
172.16.0.5,46720,1417425,23,60,44294,1396,1
172.16.0.5,60035,1407145,48,150,21002,7285,0
172.16.0.5,42917,1686753,24,60,42168,1458,1
172.16.0.5,36326,1343300,23,60,44776,1384,1
172.16.0.5,55217,1312542,27,60,37501,1645,1
172.16.0.5,9612,1721807,19,60,53806,1149,1
172.16.0.5,8397,1644942,27,60,37385,1641,1
172.16.0.5,21050,1609659,12,60,84718,745,1
172.16.0.5,27907,1383926,58,144,17299,8432,0
172.16.0.5,15518,1687275,26,60,39238,1564,1
172.16.0.5,38487,1591959,15,60,69215,904,1
172.16.0.5,38875,1605316,26,60,39154,1569,1
172.16.0.5,8164,1510097,26,60,38720,1589,1
172.16.0.5,59048,1392871,17,60,60559,1033,1
172.16.0.5,46635,1436568,29,60,35038,1754,1
172.16.0.5,15570,1651306,24,60,42341,1453,1
172.16.0.5,45320,1117951,23,60,44718,1395,1
172.16.0.5,56657,1591273,16,60,63650,980,1
172.16.0.5,24292,1663622,16,60,61615,1009,1
172.16.0.5,10578,1722328,18,60,55558,1114,1
172.16.0.5,34505,1367222,29,60,34180,1799,1
172.16.0.5,58379,1435334,12,60,84431,752,1
172.16.0.5,30606,1637996,10,60,96352,659,1
172.16.0.5,11204,1721514,17,60,59362,1045,1
172.16.0.5,14354,1721489,20,60,49185,1254,1
172.16.0.5,61579,1537910,40,60,25211,2418,1
172.16.0.5,41301,1605371,23,60,43388,1420,1
172.16.0.5,43449,1466747,27,60,37608,1636,1
172.16.0.5,7716,1675402,23,60,42959,1432,1
172.16.0.5,58807,1583706,13,60,75414,833,1
172.16.0.5,60809,1591915,28,60,36179,1696,1
172.16.0.5,15888,1673022,20,60,50697,1219,1
172.16.0.5,5831,1606563,28,60,35701,1717,1
172.16.0.5,25622,1665318,18,60,57424,1080,1
172.16.0.5,16458,1625522,24,60,41680,1476,1
172.16.0.5,20385,1664831,18,60,55494,1117,1
172.16.0.5,9734,1723193,18,60,55586,1114,1
172.16.0.5,709,18281035,4,93,243747,388,0
172.16.0.5,43615,1571513,36,60,27570,2214,1
172.16.0.5,35271,1577706,24,60,42640,1445,1
192.168.50.3,0,43799852,5,98,199999,492,0
172.16.0.5,684,18179322,4,92,233068,401,0
172.16.0.5,39872,1727584,24,60,42136,1458,1
172.16.0.5,35594,1410413,21,60,48634,1276,1
172.16.0.5,31336,1618906,19,60,52222,1185,1
172.16.0.5,36552,227,8810,407,227,3585903,0
172.16.0.5,31615,1711402,18,60,55206,1121,1
172.16.0.5,15796,1640887,30,60,33487,1828,1
172.16.0.5,40093,1649100,19,60,53196,1164,1
172.16.0.5,41600,1664016,20,60,50424,1225,1
172.16.0.5,24561,1606563,16,60,64262,971,1
172.16.0.5,25203,1583810,18,60,54614,1136,1
172.16.0.5,23260,1706221,18,60,55039,1125,1
172.16.0.5,64287,1618034,37,60,27424,2224,1
172.16.0.5,28887,1600375,17,60,59273,1049,1
172.16.0.5,44045,1359474,24,60,42483,1456,1
172.16.0.5,17720,1437757,18,60,57510,1085,1
172.16.0.5,41860,1272646,6,60,181806,377,1
172.16.0.5,6644,1655701,21,60,47305,1304,1
172.16.0.5,46466,1365928,21,60,47100,1317,1
172.16.0.5,34944,1366330,20,60,50604,1229,1
172.16.0.5,32237,1545506,17,60,59442,1048,1
172.16.0.5,57379,1719831,31,180,31848,5766,0
172.16.0.5,24548,1606548,13,60,76502,821,1
172.16.0.5,39226,1605336,22,60,45866,1345,1
192.168.50.4,41489,1330856,4,60,266171,270,1
172.16.0.5,22799,1611213,13,60,76724,819,1
172.16.0.5,44825,1117466,23,60,44698,1396,1
172.16.0.5,13468,1722090,26,60,39138,1567,1
172.16.0.5,35500,1675250,26,60,38959,1575,1
172.16.0.5,23000,1611233,16,60,61970,1005,1
172.16.0.5,43758,1711098,23,60,42777,1437,1
172.16.0.5,58483,922495,16,60,65892,975,1
172.16.0.5,64481,1598453,55,60,18373,3303,1
172.16.0.5,39074,1598410,2,439,532803,1098,0
172.16.0.5,24343,1614020,21,60,47471,1301,1
172.16.0.5,32787,1545547,20,60,51518,1203,1
172.16.0.5,10224,1721385,20,60,49182,1254,1
