SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
192.168.50.6,60695,19,105263,67,19,7052631,0
192.168.50.8,60215,13,153846,85,13,13076923,0
192.168.50.6,60928,9,222222,77,9,17111111,0
192.168.50.9,57658,107538,74,85,15362,6341,0
192.168.50.8,54503,11,181818,69,11,12545454,0
192.168.50.6,61805,14,142857,83,14,11857142,0
192.168.50.6,51640,17719,225,85,5906,19188,0
35.158.163.158,443,45,88888,66,15,5866666,0
192.168.50.6,49934,12,166666,77,12,12833333,0
192.168.50.8,60497,16,125000,75,16,9375000,0
192.168.50.8,59617,9015603,0,64,1803120,43,0
192.168.50.6,58690,18,111111,76,18,8444444,0
192.168.50.6,63192,13,153846,76,13,11692307,0
192.168.50.6,54903,10,200000,66,10,13200000,0
192.168.50.8,59634,170305616,0,126,2886535,44,0
192.168.50.6,60115,18149,220,89,6049,19615,0
192.168.50.8,61667,16,125000,81,16,10125000,0
54.192.55.39,443,310,12903,66,103,851612,0
192.168.50.6,52725,18572,215,84,6190,18091,0
192.168.50.6,56731,12,166666,86,12,14333333,0
192.168.50.6,52303,26,76923,74,26,5692307,0
192.0.73.2,80,30057399,0,269,1113237,251,0
192.168.50.8,58177,10,200000,85,10,17000000,0
52.28.108.167,443,694,11527,66,99,760806,0
192.168.50.8,49641,7,285714,74,7,21142857,0
172.16.0.5,59576,1426330,8,70,129666,595,0
192.168.50.6,58383,64,31250,83,64,2593750,0
192.168.50.6,54865,115825133,0,243,1429939,172,0
192.168.50.6,54882,115167199,0,86,1535562,57,0
172.217.12.162,443,410879468,0,173,3287035,53,0
192.168.50.6,61322,14,142857,71,14,10142857,0
204.154.111.108,443,146444,177,679,5857,120674,0
192.168.50.6,54907,5575132,1,61,796447,88,0
192.168.50.8,59648,170362782,0,166,2399475,70,0
192.168.50.6,61122,11,181818,81,11,14727272,0
192.168.50.6,57613,9,222222,77,9,17111111,0
192.168.50.8,59652,79128,176,348,6086,61571,0
172.217.9.230,443,182889893,1,928,607607,1532,0
192.168.50.6,63719,22,90909,71,22,6454545,0
192.168.50.6,60391,17,117647,81,17,9529411,0
74.208.236.171,80,551521526,0,639,2743888,234,0
192.168.50.6,52533,23,86956,87,23,7565217,0
192.168.50.9,37120,31,64516,74,31,4774193,0
192.168.50.6,51765,18911,211,76,6303,16075,0
192.168.50.8,54028,34,58823,73,34,4294117,0
192.168.50.8,64177,12,166666,81,12,13500000,0
192.168.50.8,59615,61252769,0,157,2112164,77,0
172.16.0.5,48795,102,19607,60,102,1176470,1
192.168.50.8,59639,170674479,0,224,1796573,126,0
172.217.12.174,443,170424356,0,266,5164374,53,0
192.168.50.6,57346,16,125000,77,16,9625000,0
192.168.50.6,54875,170412614,0,160,4605746,35,0
192.168.50.8,59644,115439194,0,86,3498157,25,0
192.168.50.6,55740,18,222222,89,6,19777777,0
192.168.50.6,53708,24,83333,89,24,7416666,0
192.168.50.6,64588,18306,218,84,6102,18354,0
192.168.50.4,60016,118085554,1,109,782023,140,0
192.168.50.6,50237,16,125000,84,16,10500000,0
192.168.50.6,51314,16,125000,76,16,9500000,0
192.168.50.8,64535,16,125000,87,16,10875000,0
192.168.50.6,52437,12,166666,87,12,14500000,0
192.168.50.6,56024,20506,195,84,6835,16385,0
172.16.0.5,47362,145440,27,60,48480,1650,1
192.168.50.6,63587,10,200000,82,10,16400000,0
192.168.50.9,37652,39460,202,85,5637,17283,0
192.168.50.8,59624,30,66666,66,30,4400000,0
192.168.50.6,53212,24720,161,81,8240,13106,0
192.168.50.8,55174,16,125000,81,16,10125000,0
192.168.50.6,65408,11,181818,92,11,16727272,0
192.168.50.6,65436,19,105263,73,19,7684210,0
192.168.50.6,49944,12,166666,86,12,14333333,0
192.168.50.6,54938,1775734,21,128,47992,2742,0
192.168.50.6,57011,16374,366,80,3274,29314,0
192.168.50.8,52621,19,105263,84,19,8842105,0
192.168.50.8,53684,19,105263,74,19,7789473,0
192.168.50.6,61997,16,125000,73,16,9125000,0
172.16.0.5,27018,36,55555,60,36,3333333,1
192.168.50.8,61128,18,111111,71,18,7888888,0
192.168.50.8,62093,16,125000,87,16,10875000,0
192.168.50.6,54820,600479080,0,195,9238139,21,0
192.168.50.8,55151,16,125000,73,16,9125000,0
172.16.0.5,44432,104694,38,60,34898,2292,1
192.168.50.6,58635,6,333333,89,6,29666666,0
192.168.50.6,54902,5,400000,66,5,26400000,0
192.168.50.8,56770,18,111111,89,18,9888888,0
192.168.50.6,54840,16,125000,66,16,8250000,0
192.168.50.6,54645,17824,224,77,5941,17280,0
192.168.50.6,54917,170306850,0,119,5493769,22,0
192.168.50.8,49985,16,125000,92,16,11500000,0
192.168.50.6,49752,12,166666,86,12,14333333,0
192.168.50.8,52093,26,76923,86,26,6615384,0
192.168.50.6,54836,30057258,0,99,2003817,52,0
192.168.50.8,62981,31,129032,85,10,10967741,0
192.168.50.6,63850,19310,207,87,6436,18021,0
172.217.12.130,443,202979668,0,337,3029547,113,0
192.168.50.8,59593,9029104,0,64,1805820,42,0
172.16.0.5,0,33,60606,82,33,4969696,0
34.208.7.98,443,60597033,0,311,2423881,133,0
192.168.50.6,55971,16526,242,80,5508,19363,0
192.168.50.6,63336,19330,206,73,6443,15106,0
192.168.50.8,59611,171192324,0,177,4175422,43,0
192.168.50.6,63782,19,105263,66,19,6947368,0
192.168.50.6,54827,16,125000,66,16,8250000,0
192.168.50.6,54877,116288418,0,198,2474221,81,0
192.168.50.6,55012,12,166666,73,12,12166666,0
192.168.50.8,59608,171254336,0,218,1783899,123,0
172.217.3.110,443,59273675,0,324,2370947,142,0
192.168.50.9,37312,23421,426,79,2602,33730,0
192.168.50.8,52162,14,142857,93,14,13285714,0
192.168.50.6,54892,170169607,0,117,5156654,23,0
192.168.50.6,52629,16,125000,85,16,10625000,0
192.168.50.6,54864,170983475,0,205,2342239,89,0
192.168.50.6,63893,16,125000,74,16,9250000,0
192.168.50.6,60894,14,142857,81,14,11571428,0
172.16.0.5,31151,12666332,2,164,469123,364,0
192.168.50.6,54904,12,166666,66,12,11000000,0
192.168.50.6,52780,12,166666,81,12,13500000,0
192.168.50.6,50107,33,60606,79,33,4787878,0
192.168.50.6,58003,30,66666,85,30,5666666,0
192.168.50.6,54860,116439241,0,105,3147006,34,0
192.168.50.6,59208,17837,224,86,5945,19285,0
172.16.0.5,45935,29,68965,60,29,4137931,1
192.168.50.6,54871,203336,98,141,10701,13937,0
192.168.50.6,50937,15,133333,92,15,12266666,0
192.168.50.6,59889,16,125000,75,16,9375000,0
192.168.50.6,60341,17663,226,87,5887,19702,0
23.194.108.29,443,1022,5870,76,204,448140,0
192.168.50.8,62421,16,125000,87,16,10875000,0
172.16.0.5,46769,27,74074,60,27,4444444,1
192.168.50.6,52915,24375,164,81,8125,13292,0
172.217.10.74,443,118044322,1,1072,861637,1254,0
192.168.50.6,59348,29,68965,76,29,5241379,0
192.168.50.8,65324,11,181818,84,11,15272727,0
192.168.50.8,61916,15,133333,73,15,9733333,0
192.168.50.8,64820,16,125000,73,16,9125000,0
172.16.0.5,53654,331542,12,60,110514,723,1
192.168.50.8,59614,400658031,0,132,4827205,27,0
192.168.50.6,54887,9014354,0,64,1802870,43,0
172.217.6.194,443,61201180,3,954,313852,3055,0
192.168.50.6,65528,5,400000,86,5,34400000,0
192.168.50.6,57337,9,222222,92,9,20444444,0
192.168.50.6,54799,36435265,0,73,7287053,12,0
192.168.50.8,62624,22,90909,85,22,7727272,0
192.168.50.6,62301,11,181818,84,11,15272727,0
192.168.50.6,54889,786245,12,138,87360,1762,0
172.16.0.5,52928,152159,26,60,50719,1577,1
192.168.50.8,64063,24,83333,84,24,7000000,0
192.168.50.6,53344,17454,229,93,5818,21313,0
192.168.50.8,65142,11,181818,80,11,14545454,0
192.168.50.8,53017,78,25641,83,78,2128205,0
192.168.50.6,63128,24,83333,89,24,7416666,0
192.168.50.8,62515,8,250000,85,8,21250000,0
192.168.50.6,63898,19310,207,90,6436,18643,0
192.168.50.6,54818,464665,21,140,51629,3021,0
192.168.50.6,61879,15871,378,81,3174,30621,0
192.168.50.6,54853,172699034,1,237,834294,286,0
54.187.144.104,443,60580274,0,296,2243713,136,0
192.168.50.8,65282,11,181818,80,11,14545454,0
172.16.0.5,56993,126530,31,60,42176,1896,1
192.168.50.8,59597,171357473,0,117,3985057,30,0
192.168.50.8,53186,17,117647,71,17,8352941,0
192.168.50.8,61505,11,181818,85,11,15454545,0
172.16.0.5,41860,640355475,0,60,27841542,2,1
192.168.50.9,50260,151027952,0,112,1987209,57,0
172.16.0.5,45275,138519,28,60,46173,1732,1
192.168.50.6,54704,9,222222,73,9,16222222,0
172.217.9.234,443,170325789,0,297,7405469,41,0
192.168.50.6,54842,14,142857,66,14,9428571,0
192.168.50.6,62431,16588,241,84,5529,20255,0
172.16.0.5,517,29,68965,60,29,4137931,1
192.168.50.6,56497,25,80000,70,25,5600000,0
192.168.50.6,58992,21068,189,84,7022,15948,0
192.168.50.6,57985,17732,225,87,5910,19625,0
192.168.50.8,59645,5256512,3,126,276658,480,0
192.168.50.6,52976,20,100000,73,20,7300000,0
192.168.50.6,54815,176000350,0,84,3744688,23,0
192.168.50.8,49759,55,36363,87,55,3163636,0
192.168.50.8,52624,11,181818,72,11,13090909,0
192.168.50.6,53017,7,285714,93,7,26571428,0
192.168.50.6,65349,20288,197,93,6762,18335,0
172.217.9.238,80,664864001,0,146,20147393,7,0
192.168.50.6,54811,21,95238,73,21,6952380,0
192.168.50.6,53782,11,181818,90,11,16363636,0
192.168.50.8,64555,16,125000,87,16,10875000,0
192.168.50.8,60750,78,25641,79,78,2025641,0
192.168.50.6,54874,16,125000,66,16,8250000,0
172.217.6.238,80,100602559,0,118,4024102,30,0
192.168.50.6,65011,16,125000,71,16,8875000,0
192.168.50.6,54935,100603021,0,91,3726037,25,0
172.16.0.5,49463,154160,25,60,51386,1556,1
192.168.50.8,58975,10,200000,82,10,16400000,0
192.168.50.6,54898,8,250000,66,8,16500000,0
192.168.50.6,61436,16754,238,87,5584,20771,0
192.168.50.6,56066,15,133333,92,15,12266666,0
192.168.50.6,63408,35,114285,75,11,8571428,0
192.168.50.8,53267,15,133333,93,15,12400000,0
192.168.50.8,59635,171318612,1,213,596928,359,0
192.168.50.6,58119,20415,195,86,6805,16850,0
192.168.50.6,60667,16,125000,74,16,9250000,0
192.168.50.6,59349,14,142857,92,14,13142857,0
192.168.50.8,59145,16,125000,76,16,9500000,0
172.217.10.226,80,240651243,0,106,6875749,15,0
192.168.50.8,61627,19,105263,67,19,7052631,0
192.168.50.8,59772,20,100000,74,20,7400000,0
192.168.50.6,54939,32,62500,66,32,4125000,0
192.168.50.8,60713,6,333333,93,6,31000000,0
192.168.50.6,54897,11,181818,66,11,12000000,0
192.168.50.8,56342,28,71428,85,28,6071428,0
192.168.50.6,57745,13,153846,67,13,10307692,0
192.168.50.8,52836,79,25316,67,79,1696202,0
192.168.50.6,51348,11,181818,77,11,14000000,0
172.16.0.5,31152,30,66666,60,30,4000000,1
192.168.50.6,52666,16231,246,92,5410,22672,0
192.168.50.8,59200,15,133333,85,15,11333333,0
192.168.50.6,55847,270528559,0,81,90176186,1,0
192.168.50.6,61988,16,125000,77,16,9625000,0
192.168.50.6,54808,9014976,0,64,1802995,43,0
172.16.0.5,56370,29,68965,60,29,4137931,1
172.16.0.5,40119,148656,26,60,49552,1614,1
172.16.0.5,25294,9396721,3,147,284749,533,0
192.168.50.8,58889,16,125000,69,16,8625000,0
192.168.50.8,59654,9015703,0,64,1803140,43,0
172.217.9.226,80,17564783,0,63,2509254,28,0
192.168.50.8,59605,171111138,0,121,5519714,22,0
172.217.12.193,443,181735513,0,313,2489527,127,0
192.168.50.8,59620,1561476,6,130,173497,833,0
192.168.50.8,59383,30,66666,74,30,4933333,0
192.168.50.8,56531,10,200000,80,10,16000000,0
23.194.108.16,443,5444158,9,527,106748,5040,0
192.168.50.6,63871,10,200000,74,10,14800000,0
192.168.50.8,59599,173384949,0,172,3852998,45,0
192.168.50.6,64807,18,111111,85,18,9444444,0
192.168.50.3,0,817405606,5,98,200001,490,0
192.168.50.6,64624,25559,156,81,8519,12676,0
192.168.50.6,54843,13,153846,66,13,10153846,0
192.168.50.6,49475,11,181818,85,11,15454545,0
192.168.50.9,37124,19,105263,74,19,7789473,0
192.168.50.6,61853,7,285714,84,7,24000000,0
192.168.50.6,54822,175488091,0,96,3733789,26,0
172.217.12.164,443,170795981,0,194,3485632,57,0
192.168.50.6,54560,24,83333,60,24,5000000,1
192.168.50.8,60023,14,142857,88,14,12571428,0
192.168.50.6,59109,18989,210,83,6329,17483,0
192.168.50.6,59219,11,181818,74,11,13454545,0
192.168.50.6,54851,116692736,0,138,2713784,52,0
192.168.50.8,59595,15671183,1,101,824799,129,0
192.168.50.6,58549,10,200000,89,10,17800000,0
192.168.50.8,53808,11,181818,88,11,16000000,0
192.168.50.6,64767,12,166666,85,12,14166666,0
192.168.50.9,49082,1581751,24,140,42750,3369,0
192.168.50.6,59330,7,285714,92,7,26285714,0
34.209.30.112,443,600278824,0,72,26099079,2,0
192.168.50.6,54868,170556369,0,116,5168374,23,0
192.168.50.6,54824,9,222222,66,9,14666666,0
172.16.0.5,17615,9045456,3,147,274104,553,0
192.168.50.6,61790,22,90909,67,22,6090909,0
192.168.50.6,54656,16,125000,83,16,10375000,0
192.168.50.8,57360,10,200000,87,10,17400000,0
192.168.50.8,59630,5457392,1,61,779627,90,0
192.168.50.6,54920,9014994,0,64,1802998,43,0
192.168.50.9,37122,6,333333,74,6,24666666,0
192.168.50.6,56423,14,142857,85,14,12142857,0
192.168.50.8,55833,22,90909,85,22,7727272,0
192.168.50.8,54600,14,142857,80,14,11428571,0
192.168.50.8,59609,170542449,0,155,4159571,38,0
192.168.50.8,59261,15,133333,73,15,9733333,0
192.168.50.6,51724,21,95238,84,21,8000000,0
192.168.50.8,59642,147075,135,269,7740,36593,0
192.168.50.8,59641,5363010,3,126,282263,472,0
192.168.50.6,54921,1026545,19,147,54028,2879,0
192.168.50.8,60032,11,181818,67,11,12181818,0
192.168.50.6,54936,5927828,3,133,348695,405,0
192.168.50.8,54224,14,142857,88,14,12571428,0
192.168.50.9,41488,28531,420,73,2593,30913,0
172.16.0.5,40125,28,71428,60,28,4285714,1
192.168.50.6,54829,16,125000,66,16,8250000,0
192.168.50.6,54870,16,125000,66,16,8250000,0
192.168.50.8,59843,16,125000,83,16,10375000,0
192.168.50.6,57821,17,117647,74,17,8705882,0
192.168.50.8,55101,9,222222,80,9,17777777,0
192.168.50.6,54906,5575659,1,61,796522,88,0
172.217.10.138,443,171074596,0,257,5899124,45,0
172.16.0.5,51314,122876,32,60,40958,1953,1
192.168.50.6,54862,116438785,0,105,3146994,34,0
192.168.50.8,62527,11,181818,80,11,14545454,0
192.168.50.6,64422,20429,195,73,6809,14293,0
192.168.50.8,59632,170520166,0,115,1960001,59,0
192.168.50.8,54144,15,133333,74,15,9866666,0
192.168.50.8,51689,12,166666,73,12,12166666,0
192.168.50.9,46830,64848043,0,74,4988311,15,0
192.168.50.6,54872,589655597,0,205,1172277,175,0
172.217.7.2,443,230111107,0,159,2876388,56,0
172.16.0.5,59346,206742,29,68,41348,1992,0
172.217.10.66,443,170632472,0,211,3630478,59,0
204.154.111.133,443,1096774,30,381,34274,11490,0
192.168.50.6,62406,19,105263,71,19,7473684,0
192.168.50.6,54863,5198831,1,61,742690,94,0
192.168.50.6,54857,266021,75,141,14001,10653,0
192.168.50.6,64399,10,200000,71,10,14200000,0
192.168.50.8,56121,9,222222,82,9,18222222,0
192.168.50.6,61531,7,285714,76,7,21714285,0
192.168.50.6,61210,12,166666,73,12,12166666,0
173.194.208.109,465,1643216,28,186,35722,5329,0
192.168.50.8,59596,5439528,1,61,777075,90,0
192.168.50.6,54876,116288228,0,151,1637862,94,0
192.168.50.8,59647,115371626,0,86,1538288,57,0
192.168.50.6,54919,171196638,0,172,4891332,36,0
192.168.50.4,22,697503569,0,188,1765831,107,0
192.168.50.8,59619,1568122,11,137,92242,1573,0
192.168.50.8,63312,34,58823,86,34,5058823,0
192.168.50.6,51138,19,105263,70,19,7368421,0
192.168.50.6,51694,29847,134,73,9949,9783,0
69.172.216.58,443,5906181,2,681,454321,1615,0
192.168.50.8,64358,16,125000,88,16,11000000,0
192.168.50.8,62298,10,200000,74,10,14800000,0
192.168.50.6,61996,11,181818,85,11,15454545,0
192.168.50.6,57641,47,42553,85,47,3617021,0
192.168.50.6,53852,18,111111,75,18,8333333,0
192.168.50.6,54909,5575174,1,61,796453,88,0
192.168.50.8,61001,16,125000,76,16,9500000,0
192.168.50.6,59338,12,166666,85,12,14166666,0
192.168.50.6,54821,117407652,0,106,3173179,34,0
192.168.50.6,53815,15,133333,88,15,11733333,0
192.168.50.6,56876,19,105263,77,19,8105263,0
192.168.50.8,64205,33,60606,77,33,4666666,0
69.172.216.55,443,10372389,3,906,265958,3494,0
192.168.50.8,51666,17,117647,89,17,10470588,0
192.168.50.8,54056,18,111111,86,18,9555555,0
172.217.12.206,80,177446430,1,155,774875,201,0
192.168.50.8,60931,6016038,8,166,113510,1490,0
192.168.50.6,52265,12,166666,84,12,14000000,0
192.168.50.6,54802,34435176,0,73,6887035,12,0
192.168.50.6,49229,18,111111,81,18,9000000,0
172.16.0.5,29835,9413377,3,147,285253,532,0
192.168.50.6,54805,41208,97,60,13736,5824,1
192.168.50.8,62834,17,117647,79,17,9294117,0
192.168.50.6,60512,31,64516,76,31,4903225,0
192.168.50.8,59649,115301293,0,84,3294322,26,0
192.168.50.9,42207,298793595,0,80,1501475,54,0
192.168.50.8,59594,1643306,23,129,44413,2983,0
192.168.50.6,61829,24,83333,79,24,6583333,0
192.168.50.8,61393,13,153846,87,13,13384615,0
172.16.0.5,57574,11762194,2,158,405592,403,0
192.168.50.6,61444,14,142857,67,14,9571428,0
192.168.50.6,53313,69,28985,76,69,2202898,0
192.168.50.6,54861,116439187,0,105,3147005,34,0
192.168.50.8,60409,8,250000,88,8,22000000,0
192.168.50.6,54856,263630,75,141,13875,10749,0
192.168.50.6,54922,732108,13,142,81345,1950,0
192.168.50.8,59623,21,95238,66,21,6285714,0
192.168.50.6,61602,12,166666,72,12,12000000,0
192.168.50.6,54869,171546263,0,119,2171471,55,0
172.217.10.67,443,170264885,0,350,6810595,53,0
192.168.50.9,60096,54013,148,85,7716,12626,0
172.217.10.228,443,170208375,0,254,6546475,40,0
192.168.50.8,63860,10,200000,87,10,17400000,0
192.168.50.6,54850,274535,72,141,14449,10322,0
192.168.50.6,52033,12,166666,93,12,15500000,0
192.168.50.6,54912,170337716,0,122,4367633,28,0
192.168.50.9,48208,100930,79,85,14418,6757,0
192.168.50.6,50158,16,125000,85,16,10625000,0
172.16.0.5,41263,128798,31,60,42932,1863,1
192.168.50.9,50556,60689471,1,138,905813,154,0
192.168.50.8,52444,7,285714,74,7,21142857,0
192.168.50.6,54883,144510,124,150,8500,18780,0
172.217.197.154,443,63,95238,66,12,6285714,0
192.168.50.6,54844,5802530,1,61,828932,84,0
192.168.50.6,54911,170338373,0,122,4367650,28,0
172.16.0.5,52312,761350100,0,60,21752860,2,1
192.168.50.9,37128,14,142857,74,14,10571428,0
192.168.50.6,53900,11,181818,73,11,13272727,0
172.16.0.5,30500,9713646,3,147,277532,546,0
192.168.50.8,62370,11,181818,82,11,14909090,0
192.168.50.8,59011,11,181818,85,11,15454545,0
192.168.50.6,52188,16,125000,87,16,10875000,0
192.168.50.6,54826,10,200000,66,10,13200000,0
192.168.50.8,51083,6,333333,80,6,26666666,0
192.168.50.6,50051,18,111111,73,18,8111111,0
192.168.50.6,50362,16609,240,89,5536,21434,0
192.168.50.8,55186,16,125000,73,16,9125000,0
192.168.50.6,64577,12,166666,93,12,15500000,0
192.168.50.6,53807,12,166666,74,12,12333333,0
172.217.6.225,443,329029263,0,185,5576767,33,0
192.168.50.6,55167,15,133333,94,15,12533333,0
192.168.50.6,54888,963854,22,133,45897,3046,0
192.168.50.4,37024,177269288,0,87,6112734,14,0
192.168.50.6,60752,84,47619,85,28,4047619,0
192.168.50.6,55278,17845,224,74,5948,16587,0
192.168.50.8,51167,11,181818,77,11,14000000,0
192.168.50.6,54879,115273181,0,191,2260258,86,0
192.168.50.8,61859,11,181818,84,11,15272727,0
192.168.50.6,62005,6,333333,70,6,23333333,0
192.168.50.6,54918,170249740,0,167,4601344,37,0
192.168.50.8,56022,35,57142,74,35,4228571,0
192.168.50.8,59638,5465053,3,126,287634,464,0
192.168.50.6,50183,14,142857,79,14,11285714,0
192.168.50.8,50301,43,93023,92,14,8558139,0
192.168.50.8,52859,16,125000,73,16,9125000,0
192.168.50.6,58484,31,64516,89,31,5741935,0
192.168.50.6,53779,34,58823,67,34,3941176,0
192.168.50.6,54958,10,200000,71,10,14200000,0
192.168.51.20,138,721902951,0,261,240634317,1,0
192.168.50.6,59354,16,125000,84,16,10500000,0
192.168.50.6,54905,117944,84,164,13104,13938,0
192.168.50.6,58517,11,181818,87,11,15818181,0
192.168.50.6,62013,17,117647,90,17,10588235,0
192.168.50.8,55657,16,125000,83,16,10375000,0
192.168.50.6,64539,16,125000,81,16,10125000,0
192.168.50.6,54878,115272808,0,192,2352506,83,0
192.168.50.8,59626,11,181818,66,11,12000000,0
192.168.50.8,54112,12,166666,85,12,14166666,0
192.168.50.6,59897,19750,202,67,6583,13569,0
192.168.50.8,52983,404579462,0,86,134859820,0,0
192.168.50.8,56056,10,200000,92,10,18400000,0
172.16.0.5,11041,32,62500,60,32,3750000,1
192.168.50.6,54837,30057295,0,99,2003819,52,0
192.168.50.6,62514,34,58823,74,34,4352941,0
192.168.50.6,60513,12,166666,80,12,13333333,0
192.168.50.6,54814,718404,27,140,37810,3897,0
192.168.50.8,50310,22,90909,74,22,6727272,0
192.168.50.6,65103,8,250000,87,8,21750000,0
192.168.50.8,59650,115262049,0,84,3293201,26,0
172.217.12.198,443,59181723,4,1275,210611,6079,0
192.168.50.6,54926,59247729,0,141,1077231,133,0
192.168.50.6,54886,120972064,0,357,2419441,150,0
192.168.50.8,51928,11,181818,85,11,15454545,0
192.168.50.6,54801,36434402,0,73,7286880,12,0
192.168.50.8,59600,171357270,0,116,3985052,30,0
192.168.50.8,63829,7,285714,85,7,24285714,0
192.168.50.6,58222,16,125000,88,16,11000000,0
192.168.50.6,55346,21,95238,80,21,7619047,0
192.168.50.8,53461,10,200000,86,10,17200000,0
192.168.50.6,54893,169534,117,145,8922,17105,0
192.168.50.8,65049,40,100000,77,13,7700000,0
192.168.50.8,63944,23,86956,92,23,8000000,0
192.168.50.6,51528,17404,229,85,5801,19535,0
192.168.50.6,54924,61263654,3,199,254206,788,0
192.168.50.6,60510,21384,187,77,7128,14403,0
192.168.50.6,54866,68714,145,146,7634,21276,0
192.168.50.8,58070,20,100000,73,20,7300000,0
192.168.50.8,65512,23,86956,84,23,7304347,0
192.168.50.6,54934,59243785,2,93,363458,258,0
192.168.50.8,59618,1894751,21,127,48583,2683,0
192.168.50.6,50512,16,125000,83,16,10375000,0
192.168.50.6,54884,171048821,0,130,4171922,31,0
192.168.50.6,52583,19,105263,85,19,8947368,0
172.16.0.5,52309,20,100000,60,20,6000000,1
52.39.131.77,443,61210344,0,287,2267049,131,0
192.168.50.6,61117,11,181818,84,11,15272727,0
192.168.50.6,62858,7,285714,73,7,20857142,0
192.168.50.6,54849,170868115,0,120,3973677,31,0
192.168.50.8,51820,17,117647,81,17,9529411,0
192.168.50.8,59629,115596328,0,79,3302752,24,0
192.168.50.8,56122,17,117647,84,17,9882352,0
192.168.50.6,54803,34435035,0,73,6887007,12,0
192.168.50.6,54825,14,142857,66,14,9428571,0
192.168.50.6,52858,25,80000,80,25,6400000,0
192.168.50.6,62978,37,108108,66,12,7135135,0
172.16.0.5,40861,200810,19,60,66936,1195,1
192.168.50.6,54819,61301600,0,135,1977470,70,0
192.168.50.8,62632,12,166666,93,12,15500000,0
192.168.50.8,59610,171390063,0,119,1328605,90,0
173.194.204.109,465,322845893,0,211,2226523,95,0
192.168.50.8,54491,13,153846,82,13,12615384,0
172.217.9.226,443,184886598,3,593,278024,2137,0
192.168.50.6,54859,207523,96,141,10922,13656,0
192.168.50.8,62925,11,181818,83,11,15090909,0
192.168.50.6,53406,15,133333,85,15,11333333,0
192.168.50.8,138,255,62745,243,17,15247058,0
192.168.50.8,49687,7,285714,84,7,24000000,0
192.168.50.6,56725,8,250000,87,8,21750000,0
192.168.50.6,54848,5766502,1,61,823786,85,0
192.168.50.8,52670,17,117647,77,17,9058823,0
192.168.50.6,56974,12,166666,76,12,12666666,0
69.172.216.111,443,10073174,2,487,479674,1064,0
192.168.50.9,48200,100221,79,85,14317,6804,0
192.168.50.6,63821,16,125000,71,16,8875000,0
0.0.0.0,68,625543683,0,342,4775142,72,0
172.217.6.194,80,6041205,0,63,2013735,41,0
172.16.0.5,45814,123984,32,60,41328,1935,1
192.168.50.8,59613,115912328,0,85,3512494,25,0
