SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,520,11784817,1,271,1071347,275,1
172.16.0.5,998,11790711,1,271,1071882,275,1
172.16.0.5,862,11779818,1,271,1070892,276,1
172.16.0.5,870,11780441,1,274,1070949,279,1
172.16.0.5,917,11774736,1,271,1070430,276,1
172.16.0.5,969,11781487,1,271,1071044,276,1
172.16.0.5,873,11784112,0,267,1309345,226,1
172.16.0.5,886,11792022,1,271,1072002,275,1
172.16.0.5,854,11779874,1,271,1070897,276,1
172.16.0.5,874,11783642,1,268,1071240,272,1
172.16.0.5,875,11783348,1,271,1071213,275,1
172.16.0.5,833,11785867,1,280,1071442,285,0
172.16.0.5,808,11785632,1,271,1071421,275,1
172.16.0.5,526,11785134,1,277,1071375,282,1
172.16.0.5,950,11765267,1,262,1069569,267,0
172.16.0.5,975,11786476,1,271,1071497,275,1
172.16.0.5,909,11783066,1,271,1071187,275,1
172.16.0.5,958,11769526,1,271,1069956,276,1
172.16.0.5,888,11792304,0,271,1310256,229,1
172.16.0.5,811,11785621,1,271,1071420,275,1
172.16.0.5,799,11781300,1,268,1071027,272,1
172.16.0.5,835,11786267,1,271,1071478,275,1
172.16.0.5,519,11784279,1,268,1071298,272,1
172.16.0.5,876,11783348,1,268,1071213,273,1
172.16.0.5,851,11780217,1,271,1070928,276,1
172.16.0.5,756,11784207,1,268,1071291,272,1
172.16.0.5,880,11783053,1,262,1071186,266,0
172.16.0.5,809,11785640,1,268,1071421,272,1
172.16.0.5,787,11776916,1,271,1070628,276,1
172.16.0.5,915,11774685,1,271,1070425,276,1
172.16.0.5,898,11791751,1,283,1071977,287,0
172.16.0.5,801,11785640,1,277,1071421,282,1
172.16.0.5,1005,11791314,1,259,1071937,263,0
172.16.0.5,881,11783049,1,268,1071186,272,1
172.16.0.5,944,11765163,1,271,1069560,276,1
172.16.0.5,858,11779867,1,271,1070897,276,1
172.16.0.5,899,11791396,1,268,1071945,272,1
172.16.0.5,1019,11778599,1,268,1070781,273,1
172.16.0.5,894,11787402,1,268,1071582,273,1
172.16.0.5,806,11785416,1,280,1071401,285,0
172.16.0.5,922,11775269,1,277,1070479,282,1
172.16.0.5,991,11786298,1,271,1071481,276,1
172.16.0.5,523,11785269,1,271,1071388,275,1
172.16.0.5,765,11783909,1,271,1071264,275,1
172.16.0.5,814,11785565,1,292,1071415,297,0
172.16.0.5,759,11784472,1,268,1071315,273,1
172.16.0.5,927,11774645,1,271,1070422,276,1
172.16.0.5,761,11784617,1,268,1071328,272,1
172.16.0.5,923,11775264,1,271,1070478,276,1
172.16.0.5,985,11786346,1,268,1071486,272,1
172.16.0.5,791,11781335,1,277,1071030,282,1
172.16.0.5,804,11785643,1,271,1071422,275,1
172.16.0.5,920,11775257,1,274,1070477,279,1
172.16.0.5,831,11785927,1,268,1071447,272,1
172.16.0.5,535,11785607,1,265,1071418,269,1
172.16.0.5,945,11765165,1,268,1069560,273,1
172.16.0.5,775,11780729,1,271,1070975,276,1
172.16.0.5,942,11765175,1,271,1069561,276,1
172.16.0.5,780,11777110,1,274,1070646,279,1
172.16.0.5,823,11788978,1,274,1071725,278,1
172.16.0.5,785,11781020,1,268,1071001,272,1
172.16.0.5,529,11785013,1,271,1071364,275,1
172.16.0.5,953,11769500,1,271,1069954,276,1
172.16.0.5,878,11783350,1,289,1071213,294,0
172.16.0.5,843,11780732,1,277,1070975,282,1
172.16.0.5,869,11780450,1,271,1070950,276,1
172.16.0.5,790,11781248,1,274,1071022,279,1
172.16.0.5,754,11784259,1,280,1071296,285,0
172.16.0.5,841,11781017,1,271,1071001,276,1
172.16.0.5,951,11769639,1,277,1069967,282,1
172.16.0.5,892,11791608,1,268,1071964,272,1
172.16.0.5,774,11780716,1,268,1070974,272,1
172.16.0.5,760,11784538,1,268,1071321,272,1
172.16.0.5,982,11786285,1,271,1071480,275,1
172.16.0.5,871,11784644,1,274,1071331,279,1
172.16.0.5,771,11784973,1,268,1071361,272,1
172.16.0.5,846,11780740,1,271,1070976,276,1
172.16.0.5,986,11786094,1,265,1071463,269,1
172.16.0.5,903,11786805,1,268,1071527,272,1
172.16.0.5,842,11781019,1,271,1071001,276,1
172.16.0.5,938,11765445,1,271,1069585,276,1
172.16.0.5,758,11784284,1,271,1071298,275,1
172.16.0.5,792,11781308,1,265,1071028,269,1
172.16.0.5,937,11765495,1,268,1069590,273,1
172.16.0.5,914,11774723,1,274,1070429,279,1
172.16.0.5,829,11786196,1,265,1071472,269,1
172.16.0.5,812,11785549,1,274,1071413,278,1
172.16.0.5,947,11765163,1,268,1069560,273,1
172.16.0.5,996,11790608,1,271,1071873,275,1
172.16.0.5,752,11784160,1,271,1071287,276,1
172.16.0.5,533,11785758,1,271,1071432,275,1
172.16.0.5,781,11776961,1,268,1070632,273,1
172.16.0.5,757,11784244,1,271,1071294,275,1
172.16.0.5,1007,11787553,1,271,1071595,275,1
172.16.0.5,836,11786225,1,265,1071475,269,1
172.16.0.5,1012,11783393,1,274,1071217,279,1
172.16.0.5,895,11787394,1,280,1071581,285,0
172.16.0.5,968,11781495,1,271,1071045,276,1
172.16.0.5,770,11784850,1,271,1071350,275,1
172.16.0.5,993,11786528,1,268,1071502,272,1
172.16.0.5,1004,11791354,1,268,1071941,272,1
172.16.0.5,838,11785694,1,271,1071426,275,1
172.16.0.5,970,11781486,1,280,1071044,285,0
172.16.0.5,826,11786555,1,274,1071505,278,1
172.16.0.5,805,11785636,1,271,1071421,275,1
172.16.0.5,1018,11778843,1,274,1070803,279,1
172.16.0.5,990,11786379,1,265,1071489,269,1
172.16.0.5,902,11791458,1,271,1071950,275,1
172.16.0.5,952,11769446,1,277,1069949,282,1
172.16.0.5,820,11789847,1,271,1071804,276,1
172.16.0.5,818,11785634,1,268,1071421,272,1
172.16.0.5,1020,11778321,1,262,1070756,266,0
172.16.0.5,865,11780258,1,268,1070932,272,1
172.16.0.5,782,11777219,1,274,1070656,279,1
172.16.0.5,1022,11778927,1,271,1070811,276,1
172.16.0.5,794,11786271,1,268,1071479,272,1
172.16.0.5,1013,11782941,1,268,1071176,272,1
172.16.0.5,793,11785817,1,265,1071437,269,1
172.16.0.5,512,11779276,1,274,1070843,279,1
172.16.0.5,913,11774392,1,274,1070399,279,1
172.16.0.5,527,11785071,1,271,1071370,275,1
172.16.0.5,932,11774565,1,268,1070415,273,1
172.16.0.5,800,11785637,1,268,1071421,272,1
172.16.0.5,866,11780297,1,271,1070936,276,1
172.16.0.5,976,11786411,1,271,1071491,275,1
172.16.0.5,971,11781801,1,271,1071072,276,1
172.16.0.5,941,11765120,1,268,1069556,273,1
172.16.0.5,860,11779877,1,268,1070897,273,1
172.16.0.5,513,11779187,1,271,1070835,276,1
172.16.0.5,1009,11787657,1,274,1071605,278,1
172.16.0.5,901,11791448,1,274,1071949,278,1
172.16.0.5,798,11781349,1,265,1071031,269,1
172.16.0.5,764,11784114,1,271,1071283,275,1
172.16.0.5,877,11783337,1,274,1071212,279,1
172.16.0.5,900,11791529,1,274,1071957,278,1
172.16.0.5,918,11774965,1,274,1070451,279,1
172.16.0.5,832,11785911,1,271,1071446,276,1
172.16.0.5,776,11780871,1,271,1070988,276,1
172.16.0.5,767,11784198,1,271,1071290,275,1
172.16.0.5,943,11765209,1,271,1069564,276,1
172.16.0.5,848,11780531,1,274,1070957,279,1
172.16.0.5,802,11785641,1,268,1071421,272,1
172.16.0.5,940,11765309,1,277,1069573,282,1
172.16.0.5,974,11782038,1,274,1071094,279,1
192.168.50.3,0,20199015,5,98,199990,494,0
172.16.0.5,525,11785251,1,268,1071386,272,1
172.16.0.5,885,11792013,1,277,1072001,281,1
172.16.0.5,796,11781876,1,271,1071079,276,1
172.16.0.5,887,11792348,0,274,1310260,232,1
172.16.0.5,911,11778748,1,268,1070795,273,1
172.16.0.5,989,11790462,1,274,1071860,278,1
172.16.0.5,803,11785592,1,274,1071417,278,1
172.16.0.5,830,11786222,1,271,1071474,275,1
172.16.0.5,516,11784086,1,271,1071280,275,1
172.16.0.5,856,11779855,1,265,1070895,269,1
172.16.0.5,810,11785642,1,271,1071422,275,1
172.16.0.5,1008,11787685,1,268,1071607,272,1
172.16.0.5,983,11786329,1,277,1071484,282,1
172.16.0.5,980,11786302,1,271,1071482,275,1
172.16.0.5,995,11791019,1,271,1071910,275,1
172.16.0.5,992,11786399,1,277,1071490,282,1
172.16.0.5,872,11784549,1,268,1071322,272,1
172.16.0.5,882,11787380,1,271,1071580,275,1
172.16.0.5,948,11761119,1,262,1069192,267,0
172.16.0.5,919,11775200,1,274,1070472,279,1
172.16.0.5,981,11786090,1,265,1071462,269,1
172.16.0.5,779,11777103,1,265,1070645,270,1
172.16.0.5,973,11782029,1,265,1071093,270,1
172.16.0.5,905,11787120,1,271,1071556,275,1
172.16.0.5,837,11785779,1,274,1071434,278,1
172.16.0.5,949,11765220,1,265,1069565,270,1
172.16.0.5,904,11787116,1,274,1071556,278,1
172.16.0.5,849,11780456,1,274,1070950,279,1
172.16.0.5,929,11774701,1,271,1070427,276,1
172.16.0.5,861,11779875,1,274,1070897,279,1
172.16.0.5,821,11789556,0,271,1309950,229,1
172.16.0.5,1014,11782930,1,271,1071175,275,1
172.16.0.5,834,11786076,1,271,1071461,275,1
172.16.0.5,925,11775268,1,271,1070478,276,1
172.16.0.5,762,11784722,1,265,1071338,269,1
172.16.0.5,778,11781232,1,265,1071021,269,1
172.16.0.5,532,11785621,1,271,1071420,275,1
172.16.0.5,863,11780005,1,268,1070909,273,1
172.16.0.5,977,11786122,1,271,1071465,275,1
172.16.0.5,777,11781014,1,268,1071001,272,1
172.16.0.5,936,11765461,1,274,1069587,279,1
172.16.0.5,931,11774548,1,274,1070413,279,1
172.16.0.5,795,11786279,1,280,1071479,285,0
172.16.0.5,766,11784186,1,274,1071289,279,1
172.16.0.5,912,11774393,1,271,1070399,276,1
172.16.0.5,788,11781328,1,268,1071029,272,1
172.16.0.5,853,11779881,1,286,1070898,291,0
172.16.0.5,772,11785064,1,271,1071369,275,1
172.16.0.5,648,13595566,29,270,33904,7992,0
172.16.0.5,959,11769233,1,265,1069930,270,1
172.16.0.5,897,11791743,1,271,1071976,275,1
172.16.0.5,751,11783872,1,289,1071261,294,0
172.16.0.5,906,11787173,1,271,1071561,275,1
172.16.0.5,930,11774705,1,271,1070427,276,1
172.16.0.5,935,11770180,1,274,1070016,279,1
172.16.0.5,786,11776697,1,271,1070608,276,1
172.16.0.5,1011,11783387,1,268,1071217,272,1
172.16.0.5,984,11786355,1,268,1071486,272,1
172.16.0.5,852,11779988,1,274,1070908,279,1
172.16.0.5,769,11784543,1,274,1071322,279,1
172.16.0.5,933,11770359,1,274,1070032,279,1
172.16.0.5,896,11791745,1,268,1071976,272,1
172.16.0.5,961,11777709,1,283,1070700,288,0
172.16.0.5,939,11765444,1,274,1069585,279,1
172.16.0.5,531,11785181,1,274,1071380,278,1
172.16.0.5,839,11781320,1,271,1071029,276,1
172.16.0.5,847,11780741,1,268,1070976,273,1
172.16.0.5,522,11784971,1,262,1071361,266,0
172.16.0.5,867,11780099,1,280,1070918,285,0
172.16.0.5,1002,11791040,1,268,1071912,272,1
172.16.0.5,1001,11791046,1,271,1071913,275,1
172.16.0.5,813,11785344,1,268,1071394,272,1
172.16.0.5,783,11781341,1,268,1071031,272,1
172.16.0.5,926,11774854,1,271,1070441,276,1
172.16.0.5,910,11783072,1,271,1071188,275,1
172.16.0.5,844,11780741,1,268,1070976,272,1
172.16.0.5,828,11786512,1,271,1071501,275,1
172.16.0.5,956,11769643,1,274,1069967,279,1
172.16.0.5,530,11784961,1,268,1071360,272,1
172.16.0.5,883,11787252,1,271,1071568,275,1
172.16.0.5,1017,11778902,1,262,1070809,267,0
172.16.0.5,966,11781406,1,274,1071036,279,1
172.16.0.5,817,11785833,1,274,1071439,278,1
172.16.0.5,967,11781453,1,271,1071041,276,1
172.16.0.5,773,11780869,1,268,1070988,272,1
172.16.0.5,855,11779864,1,271,1070896,276,1
172.16.0.5,1010,11787532,1,271,1071593,275,1
172.16.0.5,963,11781613,1,271,1071055,276,1
172.16.0.5,1006,11791755,1,271,1071977,275,1
172.16.0.5,979,11786378,1,271,1071488,275,1
172.16.0.5,1016,11778909,1,271,1070809,276,1
172.16.0.5,797,11781868,1,274,1071078,279,1
172.16.0.5,524,11785253,1,268,1071386,273,1
172.16.0.5,859,11779878,1,268,1070898,273,1
172.16.0.5,850,11780454,1,274,1070950,279,1
172.16.0.5,868,11780240,1,268,1070930,272,1
172.16.0.5,857,11779877,1,274,1070897,279,1
172.16.0.5,763,11784398,1,271,1071308,275,1
172.16.0.5,1015,11783224,1,277,1071202,282,1
172.16.0.5,891,11791463,1,271,1071951,275,1
172.16.0.5,972,11781913,1,259,1071083,263,0
172.16.0.5,999,9433790,1,271,1048198,287,1
172.16.0.5,536,11785728,1,283,1071429,288,0
172.16.0.5,987,11786039,1,274,1071458,278,1
172.16.0.5,518,11784136,1,271,1071285,275,1
172.16.0.5,819,11785457,1,268,1071405,273,1
