SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,829,4663686,1,271,932737,348,0
172.16.0.5,919,4650039,1,271,930007,349,0
172.16.0.5,840,4658633,1,277,931726,356,0
172.16.0.5,754,4670579,1,271,934115,348,0
172.16.0.5,881,4668884,1,271,933776,348,0
172.16.0.5,774,4671230,1,271,934246,348,0
172.16.0.5,896,4660785,1,265,932157,341,0
172.16.0.5,917,4650081,1,271,930016,349,0
172.16.0.5,901,4661069,1,271,932213,348,0
172.16.0.5,838,4663107,1,271,932621,348,0
172.16.0.5,827,4663691,1,277,932738,356,0
172.16.0.5,784,4667124,1,277,933424,356,0
172.16.0.5,790,4662806,1,277,932561,356,0
172.16.0.5,930,4650079,1,271,930015,349,0
172.16.0.5,804,4667497,1,271,933499,348,0
172.16.0.5,903,4656733,1,271,931346,349,0
172.16.0.5,855,4657619,1,271,931523,349,0
172.16.0.5,751,4670563,1,271,934112,348,0
172.16.0.5,879,4668933,1,277,933786,355,0
172.16.0.5,814,4668867,1,307,933773,394,0
172.16.0.5,934,4646014,1,277,929202,357,0
172.16.0.5,937,4641139,1,271,928227,350,0
172.16.0.5,918,4650098,1,271,930019,349,0
172.16.0.5,823,4667591,1,277,933518,356,0
172.16.0.5,825,4663397,1,265,932679,341,0
172.16.0.5,864,4667159,1,277,933431,356,0
172.16.0.5,912,4650143,1,271,930028,349,0
172.16.0.5,888,4664563,1,271,932912,348,0
172.16.0.5,876,4666869,1,265,933373,341,0
172.16.0.5,806,4667619,1,283,933523,363,0
172.16.0.5,923,4650419,1,271,930083,349,0
172.16.0.5,902,4661072,1,271,932214,348,0
172.16.0.5,822,4667733,1,271,933546,348,0
172.16.0.5,764,4675069,1,277,935013,355,0
172.16.0.5,870,4667730,1,277,933546,356,0
172.16.0.5,841,4658479,1,271,931695,349,0
172.16.0.5,760,4671167,1,271,934233,348,0
172.16.0.5,865,4667297,1,265,933459,340,0
172.16.0.5,832,4663392,1,277,932678,356,0
172.16.0.5,831,4663394,1,271,932678,348,0
172.16.0.5,808,4667378,1,271,933475,348,0
172.16.0.5,755,4670626,1,271,934125,348,0
172.16.0.5,866,4667304,1,271,933460,348,0
172.16.0.5,849,4657856,1,271,931571,349,0
172.16.0.5,927,4650087,1,271,930017,349,0
172.16.0.5,812,4667283,1,277,933456,356,0
172.16.0.5,836,4663393,1,265,932678,340,0
172.16.0.5,851,4657907,1,271,931581,349,0
172.16.0.5,786,4662729,1,271,932545,348,0
172.16.0.5,835,4663685,1,271,932737,348,0
172.16.0.5,792,4662804,1,271,932560,348,0
172.16.0.5,873,4666959,0,271,1555653,232,0
172.16.0.5,858,4657904,1,271,931580,349,0
172.16.0.5,844,4658197,1,265,931639,341,0
172.16.0.5,932,4649933,1,265,929986,341,0
172.16.0.5,889,4664418,1,271,932883,348,0
172.16.0.5,819,4668166,1,259,933633,333,0
172.16.0.5,802,4667431,1,271,933486,348,0
172.16.0.5,862,4662292,1,271,932458,348,0
172.16.0.5,771,4675073,1,265,935014,340,0
172.16.0.5,861,4657902,1,271,931580,349,0
172.16.0.5,874,4666863,1,271,933372,348,0
172.16.0.5,894,4660791,1,271,932158,349,0
172.16.0.5,842,4658197,1,265,931639,341,0
172.16.0.5,809,4667494,1,265,933498,340,0
172.16.0.5,768,4675019,1,271,935003,347,0
172.16.0.5,824,4667598,1,259,933519,332,0
172.16.0.5,750,4670691,1,277,934138,355,0
172.16.0.5,915,4650084,1,271,930016,349,0
172.16.0.5,826,4663401,1,271,932680,348,0
172.16.0.5,820,4668168,1,277,933633,356,0
172.16.0.5,834,4663543,1,271,932708,348,0
172.16.0.5,872,4667512,1,271,933502,348,0
172.16.0.5,821,4667875,0,280,1555958,239,0
172.16.0.5,763,4675358,1,277,935071,355,0
172.16.0.5,945,4640831,1,265,928166,343,0
172.16.0.5,884,4668742,1,265,933748,340,0
172.16.0.5,926,4650298,1,277,930059,357,0
172.16.0.5,921,4650322,1,277,930064,357,0
172.16.0.5,843,4658197,1,289,931639,372,0
172.16.0.5,766,4674926,1,271,934985,347,0
172.16.0.5,859,4657912,1,265,931582,341,0
172.16.0.5,898,4661110,1,295,932222,379,0
172.16.0.5,782,4667457,1,271,933491,348,0
172.16.0.5,878,4668605,1,307,933721,394,0
172.16.0.5,833,4663396,1,271,932679,348,0
172.16.0.5,891,4664271,1,271,932854,348,0
172.16.0.5,890,4664280,1,271,932856,348,0
172.16.0.5,846,4658198,1,271,931639,349,0
172.16.0.5,801,4667420,1,271,933484,348,0
172.16.0.5,939,4641066,1,271,928213,350,0
172.16.0.5,947,4640883,1,271,928176,350,0
172.16.0.5,783,4667072,1,271,933414,348,0
172.16.0.5,863,4666718,1,265,933343,340,0
172.16.0.5,892,4664414,1,265,932882,340,0
172.16.0.5,813,4667141,1,265,933428,340,0
172.16.0.5,906,4656739,1,271,931347,349,0
172.16.0.5,938,4641061,1,271,928212,350,0
172.16.0.5,928,4650086,1,265,930017,341,0
172.16.0.5,845,4658199,1,271,931639,349,0
172.16.0.5,765,4674933,1,271,934986,347,0
172.16.0.5,946,4640895,1,265,928179,342,0
172.16.0.5,897,4660788,1,271,932157,348,0
172.16.0.5,869,4667506,1,271,933501,348,0
172.16.0.5,756,4670529,1,271,934105,348,0
172.16.0.5,830,4663352,1,265,932670,340,0
172.16.0.5,893,4664838,1,277,932967,356,0
172.16.0.5,775,4671223,1,271,934244,348,0
172.16.0.5,856,4657669,1,265,931533,341,0
