SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,631,21853,274,271,4370,74406,0
172.217.11.6,443,823442,455,700,2201,319004,0
172.16.0.5,649,53883,185,271,5987,50294,1
173.241.242.143,443,349876,177,323,5735,57288,0
209.204.231.115,443,9014,2551,654,409,1668737,0
192.168.50.9,44964,257,77821,134,13,10443579,0
172.217.12.193,443,339498,574,485,1749,278870,0
172.16.0.5,690,53870,185,271,5985,50306,1
172.217.10.34,443,86246,2747,268,365,737842,0
192.168.50.6,56523,2,1000000,66,2,66000000,0
172.16.0.5,984,69140,115,266,9877,30835,1
172.16.0.5,822,66729,179,262,6066,47115,1
172.16.0.5,1013,53964,185,263,5996,48884,1
172.16.0.5,551,32652,245,275,4664,67499,1
172.16.0.5,664,53812,185,274,5979,51029,1
192.168.50.9,40208,6,666666,67,2,44666666,0
192.168.50.8,62451,6,333333,85,6,28333333,0
172.16.0.5,523,43267,138,277,8653,38412,1
192.168.50.8,61347,23731,1769,157,578,278201,0
172.16.0.5,983,69142,144,278,7682,40236,1
192.168.50.6,54670,4,500000,81,4,40500000,0
192.168.50.6,56572,2750,2181,64,550,141090,0
172.16.0.5,855,66155,90,271,13231,24578,1
192.168.50.8,61367,49338,405,142,2596,57562,0
172.16.0.5,547,32627,245,271,4661,66448,1
192.168.50.6,56535,1,2000000,66,1,132000000,0
192.168.50.9,54546,11620,2065,122,505,253700,0
172.16.0.5,840,66295,181,271,6026,49053,1
172.217.12.206,443,550313,134,289,7538,38992,0
172.16.0.5,719,43234,185,275,6176,50978,1
172.16.0.5,738,54010,203,269,5401,54860,1
172.16.0.5,973,67415,178,268,6128,47734,1
172.16.0.5,548,32534,245,262,4647,64424,1
173.194.68.109,465,18177,5281,214,191,1133960,0
172.16.0.5,981,69061,144,267,7673,38719,1
192.168.50.9,36352,77340,1137,175,888,199379,0
172.16.0.5,555,53782,148,280,7683,41649,1
192.168.50.8,61318,25578,1798,178,568,321682,0
172.16.0.5,880,65843,182,262,5985,47749,1
172.16.0.5,671,10861,368,271,3620,99806,0
173.194.66.108,465,829567,168,179,5968,30374,0
172.16.0.5,947,67724,118,266,9674,31480,1
172.16.0.5,927,66542,180,271,6049,48871,1
192.168.50.8,61346,26246,1371,84,749,115979,0
192.168.50.8,61371,6935,2883,140,365,405767,0
192.168.50.8,63794,9,222222,79,9,17555555,0
151.101.118.133,80,52718,455,187,2292,85283,0
172.16.0.5,835,66340,180,271,6030,49020,1
172.16.0.5,642,53834,185,267,5981,49671,1
192.0.73.2,80,27058,1034,196,1002,203488,0
172.16.0.5,526,43261,138,277,8652,38417,1
192.168.50.9,54558,14941,1070,135,996,145104,0
172.16.0.5,906,54817,145,271,7831,39549,1
192.168.50.8,61322,45635,788,113,1303,89580,0
192.168.50.8,61320,27201,588,98,1813,57939,0
172.16.0.5,882,65817,182,271,5983,49409,1
172.16.0.5,768,67356,148,271,7484,40233,1
172.16.0.5,714,10922,366,262,3640,95953,0
192.168.50.6,53163,61,65573,89,20,5836065,0
192.168.50.8,61309,110194,580,93,1749,54304,0
192.168.50.6,56565,2,1000000,66,2,66000000,0
192.168.50.9,50256,26064,2915,93,347,273864,0
172.16.0.5,862,66093,151,271,7343,41002,1
172.16.0.5,689,53971,222,274,4906,60921,0
172.16.0.5,972,67514,177,259,6137,46034,1
192.168.50.8,49553,2,1000000,87,2,87000000,0
172.16.0.5,934,66469,150,274,7385,41312,1
172.16.0.5,593,32764,183,283,6552,51825,1
192.168.50.9,34958,51169,977,108,1044,105806,0
172.16.0.5,611,53769,148,271,7681,40320,1
192.168.50.8,49527,2,1000000,75,2,75000000,0
172.16.0.5,684,53992,185,271,5999,50192,1
192.168.50.8,61351,74,81081,64,14,5243243,0
172.16.0.5,948,67719,147,267,7524,39486,1
192.168.50.8,65425,2,1000000,77,2,77000000,0
192.168.50.8,50569,3,666666,73,3,48666666,0
192.168.50.6,56516,34,58823,66,34,3882352,0
172.16.0.5,668,32831,152,278,8207,42368,1
192.168.50.9,45954,78502,1732,227,581,393340,0
172.16.0.5,966,67477,177,274,6134,48727,1
172.16.0.5,775,67316,148,271,7479,40257,1
172.16.0.5,659,53739,148,271,7677,40343,1
172.16.0.5,550,32646,245,271,4663,66409,1
192.168.50.6,61374,3,666666,81,3,54000000,0
172.16.0.5,715,21188,235,271,5297,63951,1
192.168.50.6,56558,51751,618,119,1669,73892,0
172.16.0.5,531,21561,278,277,4312,77083,0
172.16.0.5,750,57115,105,277,11423,29099,1
192.168.50.8,64963,3,666666,67,3,44666666,0
192.168.50.8,61678,2,1000000,74,2,74000000,0
172.16.0.5,705,53788,148,266,7684,39637,1
172.16.0.5,1006,54100,184,271,6011,50092,1
172.16.0.5,650,43257,184,275,6179,50951,1
172.16.0.5,950,67613,177,262,6146,46499,1
172.217.11.2,443,924645,304,242,3290,73989,0
192.168.50.8,60937,5,400000,85,5,34000000,0
192.168.50.9,58426,21717,966,632,1085,611364,0
172.16.0.5,913,66636,180,274,6057,49342,1
172.16.0.5,812,66705,119,275,9529,33041,1
172.16.0.5,770,67440,148,267,7493,39650,1
192.168.50.8,60575,3,666666,80,3,53333333,0
172.16.0.5,578,21371,280,271,4274,76084,0
172.16.0.5,571,43363,184,275,6194,50826,1
172.16.0.5,563,53734,186,274,5970,51103,1
172.16.0.5,742,53987,185,267,5998,49530,1
172.16.0.5,666,43297,184,271,6185,50072,1
172.16.0.5,846,66212,120,271,9458,32743,1
172.16.0.5,766,67379,148,271,7486,40220,1
192.168.50.8,61330,40139,747,125,1384,93525,0
192.168.50.6,49443,2,1000000,67,2,67000000,0
172.16.0.5,996,43154,139,265,8630,36891,1
192.168.50.8,61307,153024,1339,469,750,629090,0
192.168.50.8,59810,72,27777,87,72,2416666,0
172.16.0.5,863,66088,136,267,8261,36360,1
192.168.50.8,63175,64,31250,74,64,2312500,0
192.168.50.6,56537,17412,459,61,2487,28256,0
172.16.0.5,619,43506,183,271,6215,49832,1
192.168.50.8,54412,4,500000,67,4,33500000,0
192.168.50.9,43294,60973,1312,141,771,185131,0
192.168.50.8,57560,6,333333,76,6,25333333,0
172.16.0.5,866,55285,180,274,6142,49669,1
172.16.0.5,988,69127,144,263,7680,38161,1
192.168.50.8,51102,4,500000,71,4,35500000,0
172.16.0.5,654,53857,185,271,5984,50318,1
172.16.0.5,554,53777,167,271,6722,45353,1
172.217.15.67,443,152372,997,79,1009,79489,0
172.16.0.5,847,66211,135,267,8276,36323,1
52.85.90.206,443,554764,1061,1244,943,1321199,0
192.168.50.6,56512,42288,709,140,1458,99839,0
172.16.0.5,897,65709,121,271,9387,32993,1
172.16.0.5,573,43447,184,271,6206,49899,1
172.16.0.5,720,43210,185,271,6172,50173,1
172.16.0.5,1019,32540,245,271,4648,66625,1
172.16.0.5,997,21606,277,271,4321,75256,0
172.16.0.5,890,65770,152,267,7307,40687,1
192.168.50.8,49958,3,666666,78,3,52000000,0
172.16.0.5,886,65787,182,271,5980,49432,1
172.16.0.5,552,32673,244,266,4667,65252,1
192.168.50.9,54552,20333,885,138,1196,122461,0
172.16.0.5,969,67447,192,271,5620,52233,1
172.16.0.5,691,53949,185,267,5994,49565,1
172.16.0.5,521,43267,161,271,7211,43844,1
192.168.50.8,51510,2,1000000,88,2,88000000,0
172.16.0.5,833,66364,165,277,6636,46003,1
192.168.50.9,35896,34134,585,158,1796,92576,0
192.168.50.6,58960,1,2000000,79,1,158000000,0
172.16.0.5,514,53701,186,267,5966,49794,1
172.16.0.5,928,66518,180,268,6047,48347,1
192.168.50.9,45952,76554,2037,194,493,395433,0
172.16.0.5,536,32576,245,275,4653,67657,1
172.16.0.5,1003,54017,185,274,6001,50835,1
192.168.50.9,54014,2,1000000,74,2,74000000,0
172.16.0.5,736,54017,222,268,4910,59536,0
172.16.0.5,838,66306,180,268,6027,48502,1
172.16.0.5,575,43356,184,271,6193,50004,1
172.16.0.5,553,32669,244,266,4667,65260,1
192.168.50.8,56039,3,666666,87,3,58000000,0
172.16.0.5,826,55809,215,274,5073,58915,1
172.16.0.5,799,66818,119,271,9545,32446,1
192.168.50.6,54224,2,1000000,86,2,86000000,0
192.168.50.6,56573,445,13483,64,89,871910,0
192.168.50.8,50555,1,2000000,80,1,160000000,0
172.16.0.5,937,66440,120,271,9491,32630,1
172.16.0.5,621,43604,183,275,6229,50545,1
192.168.50.8,50424,2,1000000,80,2,80000000,0
192.168.50.8,61331,39885,1002,126,1022,126463,0
38.69.238.16,80,41995,714,122,1448,87391,0
172.16.0.5,945,67742,118,266,9677,31501,1
192.168.50.9,54544,12619,1743,128,600,223155,0
192.168.50.8,52381,3,666666,84,3,56000000,0
192.168.50.9,54378,58059,206,86,5278,17878,0
172.16.0.5,663,53726,186,271,5969,50441,1
192.168.50.6,59136,61,65573,79,20,5180327,0
172.16.0.5,614,53750,167,267,6718,44744,1
172.16.0.5,809,66746,89,277,13349,24900,1
172.16.0.5,815,66676,149,267,7408,40104,1
172.16.0.5,567,53714,130,271,8952,35316,1
172.16.0.5,891,65769,152,271,7307,41204,1
172.16.0.5,568,43365,138,265,8673,36665,1
172.16.0.5,616,43520,183,275,6217,50643,1
172.16.0.5,879,65842,182,271,5985,49390,1
172.16.0.5,895,65809,91,289,13161,26348,1
172.16.0.5,645,53908,148,271,7701,40216,1
172.16.0.5,827,55895,214,289,5081,62044,1
192.168.50.8,57730,3,666666,92,3,61333333,0
23.211.100.195,443,36162,4092,490,246,2009125,0
172.16.0.5,617,43606,183,280,6229,51369,1
192.168.50.6,65369,1,2000000,73,1,146000000,0
172.16.0.5,990,69068,144,271,7674,39236,1
192.168.50.8,61817,28,71428,85,28,6071428,0
192.168.50.6,51273,3,666666,92,3,61333333,0
192.168.50.6,56539,12889,620,61,1841,38172,0
172.16.0.5,528,43163,139,271,8632,37671,1
216.58.219.226,443,813367,79,199,12708,15941,0
172.217.6.228,443,740135,208,220,4837,45794,0
172.16.0.5,603,53811,167,275,6726,45994,1
192.168.50.6,56515,49620,685,85,1503,58847,0
172.16.0.5,524,43181,138,271,8636,37655,1
172.16.0.5,978,32680,244,262,4668,64137,1
172.16.0.5,629,21958,273,271,4391,74050,0
192.168.50.9,47452,2714,8106,179,129,1456890,0
192.168.50.8,61337,6441,3105,141,339,439993,0
172.16.0.5,802,66887,119,271,9555,32412,1
172.16.0.5,646,53802,167,269,6725,44998,1
192.168.50.9,44652,41096,389,67,2739,26085,0
192.168.50.9,38224,4228,5203,126,201,660359,0
172.16.0.5,762,67407,118,271,9629,32162,1
172.16.0.5,872,55325,216,268,5029,58129,1
192.168.50.8,61204,3,666666,86,3,57333333,0
192.168.50.8,57668,4,500000,87,4,43500000,0
172.16.0.5,836,66337,180,265,6030,47937,1
172.16.0.5,776,67314,163,267,6731,43750,1
172.16.0.5,975,32680,244,271,4668,66340,1
172.16.0.5,806,66854,89,277,13370,24860,1
192.168.50.8,61352,619,25848,150,41,3877221,0
192.168.50.8,61333,10458,1721,133,615,229871,0
192.168.50.8,54703,3,666666,74,3,49333333,0
172.16.0.5,961,67630,177,274,6148,48617,1
192.168.50.8,58877,3,666666,71,3,47333333,0
192.168.50.9,37622,69010,927,144,1095,134313,0
172.16.0.5,675,11256,355,280,3752,99502,0
192.168.50.6,56507,305,157377,119,6,18859016,0
172.16.0.5,557,53762,186,278,5973,51746,1
192.168.50.8,52685,2,1000000,74,2,74000000,0
172.16.0.5,1002,54131,184,267,6014,49398,1
192.168.50.8,61197,63394,189,79,5763,15017,0
192.168.50.8,61342,27037,1775,269,575,478159,0
172.16.0.5,860,66197,120,266,9456,32206,1
172.16.0.5,805,66781,119,271,9540,32464,1
192.168.50.8,61236,1,2000000,74,1,148000000,0
172.16.0.5,687,53972,185,271,5996,50211,1
172.217.6.230,443,913211,427,811,2347,346559,0
172.16.0.5,1015,53958,166,277,6744,46202,1
172.16.0.5,709,43171,138,277,8634,38498,1
52.85.93.127,80,300667,166,144,6136,23999,0
172.16.0.5,889,65766,152,267,7307,40659,1
192.168.50.8,61324,15338,521,61,2191,32077,0
172.16.0.5,894,65734,91,277,13146,25314,1
172.16.0.5,637,53952,148,271,7707,40183,1
172.16.0.5,732,54038,222,271,4912,60179,0
172.217.3.100,443,919956,183,358,5475,65781,0
192.168.50.8,62113,2,1000000,80,2,80000000,0
172.16.0.5,623,43488,183,266,6212,49025,1
192.168.50.6,62736,105,38095,89,35,3390476,0
172.16.0.5,728,43181,185,298,6168,55209,1
172.16.0.5,712,10927,366,280,3642,102498,0
172.16.0.5,885,65715,182,274,5974,50034,1
172.16.0.5,795,66955,119,289,9565,34530,1
172.16.0.5,831,55877,196,267,5587,52705,1
52.46.134.16,443,55783,788,343,1297,271301,0
172.16.0.5,920,66577,180,265,6052,47794,1
172.16.0.5,566,53715,148,271,7673,40361,1
192.168.50.9,54018,3,666666,74,3,49333333,0
192.168.50.6,55309,878830,9,74,125547,680,0
192.168.50.8,59554,9337,428,83,3112,35557,0
172.16.0.5,910,66665,180,271,6060,48781,1
172.16.0.5,639,53934,185,271,5992,50246,1
172.16.0.5,801,66815,119,275,9545,32986,1
172.16.0.5,625,32817,213,273,5469,58353,1
52.2.12.70,443,14909,2079,401,496,834797,0
172.16.0.5,924,66547,210,271,5119,57012,1
172.16.0.5,1000,21485,279,265,4297,74098,0
172.16.0.5,656,53757,167,271,6719,45370,1
192.168.50.9,47286,7950,4779,140,214,670440,0
192.168.50.8,52582,4,500000,74,4,37000000,0
192.168.50.6,56520,34,58823,66,34,3882352,0
172.16.0.5,682,54028,166,271,6753,45143,1
172.16.0.5,598,53836,130,271,8972,35236,1
23.211.102.195,443,317058,438,265,2297,116410,0
192.168.50.6,57836,2,1000000,84,2,84000000,0
172.16.0.5,1012,54064,184,274,6007,50791,1
172.16.0.5,893,65742,121,275,9391,33524,1
192.168.50.8,61373,5082,5509,257,188,1416371,0
192.168.50.8,59450,2,1000000,82,2,82000000,0
192.168.50.9,45974,71532,1118,197,905,220880,0
172.16.0.5,918,66604,180,274,6054,49366,1
172.16.0.5,641,53935,185,271,5992,50245,1
172.16.0.5,558,53763,186,267,5973,49736,1
192.168.50.8,59480,21,95238,89,21,8476190,0
74.119.119.131,443,34128,468,401,2275,187998,0
172.16.0.5,916,66608,180,271,6055,48822,1
192.168.50.8,61376,51626,542,206,1912,111726,0
172.16.0.5,982,69142,144,274,7682,39715,1
172.16.0.5,717,21166,236,271,5291,64017,1
172.16.0.5,786,56404,195,271,5640,52850,1
192.168.50.6,56563,2453,7337,150,144,1106400,0
172.16.0.5,606,53792,185,267,5976,49709,1
172.16.0.5,626,32816,213,266,5469,56771,1
172.16.0.5,914,66633,180,274,6057,49344,1
192.168.50.9,55956,654710,103,122,9771,12759,0
192.168.50.8,55550,2,1000000,75,2,75000000,0
172.16.0.5,896,65711,106,263,10951,28077,1
172.16.0.5,532,21560,278,277,4312,77087,0
172.16.0.5,515,53703,186,267,5967,49792,1
172.16.0.5,782,67240,208,273,5172,56960,1
172.16.0.5,810,66821,89,283,13364,25411,1
172.16.0.5,632,21947,273,265,4389,72447,0
192.168.50.6,56542,54956,727,120,1409,88034,0
172.16.0.5,716,21282,281,271,4256,76402,0
192.168.50.6,55075,35,57142,74,35,4228571,0
192.168.50.8,61334,39359,1117,171,915,191976,0
192.168.50.8,62802,1,2000000,80,1,160000000,0
192.168.50.8,61349,2868,2092,64,573,135285,0
172.16.0.5,848,66208,151,274,7356,41475,1
192.168.50.8,60619,2,1000000,83,2,83000000,0
192.168.50.6,56550,48750,779,105,1317,82297,0
192.168.50.9,41038,34732,863,240,1197,207935,0
172.16.0.5,745,21585,277,271,4317,75330,0
192.168.50.8,56080,28,71428,77,28,5500000,0
172.16.0.5,743,53982,185,271,5998,50201,1
192.168.50.8,61355,3,666666,66,3,44000000,0
192.168.50.6,57905,44,45454,67,44,3045454,0
192.168.50.8,61328,42259,804,116,1280,93329,0
172.16.0.5,959,67624,177,265,6147,47024,1
192.168.50.9,43272,100632,4749,97,210,461960,0
172.16.0.5,765,67381,133,267,8422,35662,1
172.16.0.5,585,43523,183,266,6217,48985,1
192.168.50.9,58602,12525,4311,105,236,454770,0
192.168.50.8,59143,5,400000,85,5,34000000,0
172.16.0.5,698,53816,185,271,5979,50356,1
192.168.50.6,56509,67394,1424,84,709,120366,0
192.168.50.8,57298,6,333333,83,6,27666666,0
172.16.0.5,1017,32535,245,257,4647,63377,0
192.168.50.8,58773,70,28571,92,70,2628571,0
172.16.0.5,841,66171,181,271,6015,49145,1
172.16.0.5,932,66478,165,267,6647,44300,1
192.168.50.8,64104,57,35087,92,57,3228070,0
172.16.0.5,854,66158,90,271,13231,24577,1
172.217.12.162,443,341032,2873,614,348,1765414,0
192.168.50.8,61110,2,1000000,74,2,74000000,0
172.16.0.5,1021,32546,245,262,4649,64401,1
172.16.0.5,1007,53993,185,271,5999,50191,1
172.16.0.5,998,21602,277,271,4320,75270,0
192.168.50.9,60884,2,1000000,74,2,74000000,0
192.168.50.6,51794,43,93023,74,14,6883720,0
192.168.50.8,51106,2,1000000,71,2,71000000,0
172.16.0.5,875,65787,212,271,5060,57670,1
192.168.50.8,57748,3,666666,84,3,56000000,0
8.18.45.71,443,44732,536,448,1944,240811,0
172.16.0.5,790,56386,177,274,6265,48700,1
172.16.0.5,513,43091,185,271,6155,50312,1
192.168.50.6,56545,3479,5748,141,183,814601,0
172.16.0.5,902,44205,158,271,7367,42913,1
192.168.50.6,59859,3,666666,81,3,54000000,0
172.16.0.5,636,53952,148,271,7707,40183,1
192.168.50.6,56525,1,2000000,66,1,132000000,0
172.16.0.5,839,66297,181,271,6027,49051,1
172.16.0.5,811,66708,104,271,11118,28437,1
172.16.0.5,570,43361,161,276,7226,44579,1
192.168.50.9,43440,64315,824,117,1236,97053,0
192.168.50.8,54715,2,1000000,85,2,85000000,0
192.168.50.8,52070,4,500000,74,4,37000000,0
192.168.50.8,61319,2,1000000,66,2,66000000,0
192.168.50.6,56502,4257,1409,64,851,91143,0
192.168.50.6,56547,60141,764,142,1336,109243,0
192.168.50.6,58214,2,1000000,84,2,84000000,0
192.168.50.6,56508,3444,5807,137,181,799070,0
172.16.0.5,747,43207,185,271,6172,50177,1
172.16.0.5,991,43067,139,271,8613,37801,1
192.168.50.6,49791,2,1000000,73,2,73000000,0
172.16.0.5,940,43631,183,280,6233,51339,1
192.168.50.8,52922,3,666666,83,3,55333333,0
172.16.0.5,785,56412,212,268,5128,57009,1
192.168.50.8,61338,6595,3032,141,347,429719,0
192.168.50.8,63936,3,666666,74,3,49333333,0
192.168.50.6,56544,149,67114,102,16,6885906,0
192.168.50.9,53352,51292,604,509,1709,307962,0
172.16.0.5,794,66869,149,272,7429,40796,1
192.168.50.8,61339,37157,1237,223,825,276771,0
172.16.0.5,971,67514,177,274,6137,48701,1
172.16.0.5,834,66348,180,271,6031,49014,1
172.16.0.5,767,67355,148,271,7483,40234,1
192.168.50.8,65104,3,666666,85,3,56666666,0
172.16.0.5,774,67318,148,271,7479,40256,1
172.16.0.5,674,22007,227,263,5501,59935,1
172.16.0.5,977,32679,244,271,4668,66342,1
192.168.50.8,58268,2,1000000,74,2,74000000,0
192.168.50.6,61518,2,1000000,80,2,80000000,0
172.16.0.5,883,65817,182,271,5983,49409,1
172.16.0.5,1014,53963,185,271,5995,50219,1
172.16.0.5,137,4,500000,271,4,135500000,0
172.16.0.5,962,67518,177,268,6138,47631,1
192.168.50.6,57783,3,666666,86,3,57333333,0
74.208.236.171,80,884929,770,497,1299,383735,0
192.168.50.6,56556,50782,1851,220,546,407467,0
172.16.0.5,820,66733,179,271,6066,48761,1
192.168.50.6,56541,63906,625,120,1638,75673,0
192.168.50.9,55958,41397,917,112,1118,103389,0
192.168.50.6,56564,43990,1000,156,1023,156217,0
192.168.50.8,61366,672,26785,150,39,4038690,0
172.16.0.5,887,65787,136,273,8223,37347,1
172.16.0.5,1011,53978,148,266,7711,39497,1
172.16.0.5,903,44086,158,271,7347,43029,1
192.168.50.6,56524,2,1000000,66,2,66000000,0
172.16.0.5,711,10929,365,271,3643,99185,0
192.168.50.6,52416,112,53571,64,22,3428571,0
172.16.0.5,560,53658,186,267,5962,49834,1
192.168.50.6,55495,3,666666,74,3,49333333,0
172.16.0.5,529,43247,161,271,7207,43864,1
172.16.0.5,844,66238,150,267,7359,40369,1
192.168.50.8,59620,3,666666,85,3,56666666,0
192.168.50.8,60808,3,666666,71,3,47333333,0
192.168.50.9,45934,85020,1035,133,977,137708,0
192.168.50.6,50201,49,81632,78,16,6367346,0
192.168.50.8,61340,36941,2057,137,492,283424,0
172.16.0.5,796,66847,119,271,9549,32432,1
172.16.0.5,615,53749,167,267,6718,44707,1
172.16.0.5,999,11151,358,271,3717,97211,0
172.16.0.5,832,55876,178,271,6208,48536,1
192.168.50.9,36140,80816,989,143,1022,141655,0
172.16.0.5,587,32760,183,265,6552,48534,1
192.168.50.8,63199,3,666666,78,3,52000000,0
172.16.0.5,964,67589,177,271,6144,48114,1
172.16.0.5,968,67547,192,271,5628,52156,1
172.16.0.5,583,43641,160,268,7273,43055,1
192.168.50.6,56213,213,28169,64,42,1802816,0
192.168.50.6,56534,15833,505,61,2261,31074,0
172.16.0.5,537,54194,166,267,6774,44340,1
172.16.0.5,713,10828,369,271,3609,100110,0
