SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,910,14164282,0,271,1089560,267,1
172.16.0.5,954,14150993,0,273,1088537,270,1
172.16.0.5,991,11786086,1,271,1071462,276,1
172.16.0.5,883,14159804,0,271,1089215,267,1
172.16.0.5,989,14164481,0,273,1089575,270,1
172.16.0.5,864,14143464,0,273,1087958,270,1
172.16.0.5,827,14139947,0,289,1087688,286,1
172.16.0.5,1000,11786438,1,265,1071494,269,1
172.16.0.5,927,14155908,0,271,1088916,268,1
172.16.0.5,816,14144281,0,273,1088021,270,1
172.16.0.5,838,14139748,0,268,1087672,265,1
172.16.0.5,514,11779435,1,268,1070857,273,1
172.16.0.5,537,11785665,1,268,1071424,272,1
172.16.0.5,921,14156535,0,273,1088964,270,1
172.16.0.5,879,14155599,0,271,1088892,268,1
172.16.0.5,1003,11791157,1,274,1071923,278,1
172.16.0.5,772,14147039,0,271,1088233,268,1
172.16.0.5,1007,11787295,1,271,1071572,275,1
172.16.0.5,792,14135209,0,263,1087323,260,1
172.16.0.5,996,11790453,1,271,1071859,275,1
172.16.0.5,878,14155663,0,289,1088897,285,1
172.16.0.5,863,14143304,0,268,1087946,265,1
172.16.0.5,757,14138632,0,271,1087587,268,1
172.16.0.5,946,14155051,0,268,1088850,265,1
172.16.0.5,941,14155051,0,273,1088850,270,1
172.16.0.5,924,14156477,0,271,1088959,268,1
172.16.0.5,525,11785097,1,268,1071372,272,1
172.16.0.5,893,14168314,0,273,1089870,270,1
172.16.0.5,860,14143147,0,268,1087934,265,1
172.16.0.5,848,14139244,0,273,1087634,270,1
172.16.0.5,975,14150957,0,273,1088535,270,1
172.16.0.5,969,14150293,0,271,1088484,268,1
172.16.0.5,958,14150392,0,268,1088491,265,1
172.16.0.5,923,14156483,0,271,1088960,268,1
172.16.0.5,518,11783936,1,271,1071266,275,1
172.16.0.5,769,14138490,0,273,1087576,270,1
172.16.0.5,971,14150307,0,271,1088485,268,1
172.16.0.5,995,11790830,1,271,1071893,275,1
172.16.0.5,755,14138649,0,271,1087588,268,1
172.16.0.5,515,11779282,1,268,1070843,273,1
172.16.0.5,862,14143162,0,271,1087935,268,1
172.16.0.5,979,14155242,0,271,1088864,268,1
172.16.0.5,811,14140252,0,271,1087711,268,1
172.16.0.5,938,14155032,0,271,1088848,268,1
172.16.0.5,940,14154641,0,276,1088818,273,1
172.16.0.5,951,14151133,0,276,1088548,273,1
172.16.0.5,981,14155213,0,265,1088862,262,1
172.16.0.5,749,14145513,0,265,1088116,263,1
172.16.0.5,1021,11778601,1,268,1070781,273,1
172.16.0.5,934,14151628,0,273,1088586,270,1
172.16.0.5,850,14139371,0,276,1087643,273,1
172.16.0.5,843,14135040,0,278,1087310,276,1
172.16.0.5,859,14143150,0,266,1087934,263,1
172.16.0.5,777,14143475,0,268,1087959,265,1
172.16.0.5,931,14155828,0,273,1088909,270,1
172.16.0.5,801,14136085,0,278,1087391,276,1
172.16.0.5,760,14138923,0,268,1087609,265,1
172.16.0.5,945,14155042,0,268,1088849,265,1
172.16.0.5,831,14139950,0,268,1087688,265,1
172.16.0.5,789,14135470,0,271,1087343,268,1
172.16.0.5,517,11783994,1,271,1071272,275,1
172.16.0.5,828,11786555,1,271,1071505,275,1
172.16.0.5,1016,11778699,1,271,1070790,276,1
172.16.0.5,832,14139961,0,271,1087689,268,1
172.16.0.5,902,14172682,0,271,1090206,267,1
172.16.0.5,791,14135520,0,273,1087347,271,1
172.16.0.5,814,14140031,0,289,1087694,286,1
172.16.0.5,829,14139956,0,265,1087688,263,1
172.16.0.5,1001,11790882,1,271,1071898,275,1
172.16.0.5,967,14150401,0,271,1088492,268,1
172.16.0.5,913,14155904,0,273,1088915,270,1
172.16.0.5,751,14138769,0,286,1087597,283,1
172.16.0.5,771,14147208,0,268,1088246,265,1
172.16.0.5,891,14168046,0,271,1089849,267,1
172.16.0.5,964,14154180,0,271,1088783,268,1
172.16.0.5,842,14134751,0,271,1087288,268,1
172.16.0.5,962,14154762,0,268,1088827,265,1
172.16.0.5,851,14143725,0,271,1087978,268,1
172.16.0.5,798,14135781,0,265,1087367,263,1
172.16.0.5,887,14159948,0,274,1287268,232,1
172.16.0.5,903,14168342,0,268,1089872,265,1
172.16.0.5,796,14135768,0,271,1087366,268,1
172.16.0.5,805,14136126,0,271,1087394,268,1
172.16.0.5,986,14164807,0,265,1089600,262,1
172.16.0.5,861,14143155,0,273,1087935,270,1
172.16.0.5,1012,11783274,1,274,1071206,279,1
172.16.0.5,876,14155311,0,266,1088870,263,1
172.16.0.5,797,11781764,1,274,1071069,279,1
172.16.0.5,852,14143568,0,273,1087966,270,1
172.16.0.5,959,14150417,0,265,1088493,263,1
172.16.0.5,873,14143305,0,268,1285755,227,1
172.16.0.5,839,14135336,0,271,1087333,268,1
172.16.0.5,1014,11782772,1,271,1071161,275,1
172.16.0.5,936,14155043,0,273,1088849,270,1
172.16.0.5,1013,11782712,1,268,1071155,272,1
172.16.0.5,956,14150833,0,273,1088525,270,1
172.16.0.5,948,14150986,0,263,1088537,260,1
172.16.0.5,819,14144148,0,268,1088011,265,1
172.16.0.5,899,14172953,0,268,1090227,265,1
172.16.0.5,534,11785727,1,271,1071429,275,1
172.16.0.5,928,14155964,0,268,1088920,265,1
172.16.0.5,531,11784920,1,274,1071356,279,1
172.16.0.5,943,14155034,0,271,1088848,268,1
172.16.0.5,765,14138345,0,268,1087565,265,1
172.16.0.5,779,14139559,0,266,1087658,263,1
172.16.0.5,987,14164783,0,273,1089598,270,1
172.16.0.5,803,14136061,0,273,1087389,270,1
172.16.0.5,984,14160339,0,265,1089256,262,1
172.16.0.5,886,14159946,0,271,1089226,267,1
172.16.0.5,869,14139385,0,271,1087645,268,1
172.16.0.5,774,14143237,0,268,1087941,265,1
172.16.0.5,773,14143120,0,268,1087932,265,1
172.16.0.5,988,14164442,0,265,1089572,262,1
172.16.0.5,790,14135755,0,276,1087365,273,1
172.16.0.5,778,14143610,0,265,1087970,263,1
172.16.0.5,966,14150339,0,273,1088487,270,1
172.16.0.5,882,14159944,0,271,1089226,267,1
172.16.0.5,836,14140237,0,265,1087710,263,1
172.16.0.5,815,14139965,0,268,1087689,265,1
172.16.0.5,759,14139048,0,268,1087619,265,1
172.16.0.5,868,14139256,0,268,1087635,265,1
172.16.0.5,889,14163853,0,268,1089527,265,1
172.16.0.5,1019,11778423,1,268,1070765,273,1
172.16.0.5,519,11784108,1,268,1071282,272,1
172.16.0.5,533,11785667,1,271,1071424,275,1
172.16.0.5,937,14155036,0,268,1088848,265,1
172.16.0.5,1005,11791119,1,259,1071919,263,0
172.16.0.5,894,14164561,0,273,1089581,270,1
172.16.0.5,977,14150880,0,271,1088529,268,1
172.16.0.5,909,14164302,0,271,1089561,267,1
172.16.0.5,648,15244820,30,270,32644,8289,0
172.16.0.5,794,14135612,0,268,1087354,265,1
172.16.0.5,961,14154756,0,281,1088827,278,1
172.16.0.5,521,11784858,1,271,1071350,275,1
172.16.0.5,976,14150853,0,271,1088527,268,1
172.16.0.5,994,11786495,1,268,1071499,272,1
172.16.0.5,854,14143438,0,271,1087956,268,1
172.16.0.5,917,14156493,0,276,1088961,273,1
172.16.0.5,858,14143431,0,271,1087956,268,1
172.16.0.5,1015,11783023,1,277,1071183,282,1
172.16.0.5,849,14139099,0,273,1087623,270,1
172.16.0.5,1002,11790898,1,268,1071899,272,1
172.16.0.5,932,14155778,0,268,1088906,265,1
172.16.0.5,912,14155908,0,271,1088916,268,1
172.16.0.5,944,14155044,0,271,1088849,268,1
172.16.0.5,806,14135647,0,276,1087357,273,1
172.16.0.5,764,14138802,0,271,1087600,268,1
172.16.0.5,952,14151000,0,276,1088538,273,1
172.16.0.5,957,14150692,0,268,1088514,265,1
172.16.0.5,907,14164574,0,268,1287688,227,1
172.16.0.5,982,14160288,0,276,1089252,273,1
172.16.0.5,875,14151547,0,271,1088580,268,1
172.16.0.5,776,14143324,0,271,1087948,268,1
172.16.0.5,812,14140178,0,273,1087706,270,1
172.16.0.5,990,14160445,0,265,1089265,262,1
172.16.0.5,968,14150312,0,271,1088485,268,1
172.16.0.5,919,14156477,0,273,1088959,270,1
172.16.0.5,830,14139954,0,271,1087688,268,1
172.16.0.5,762,14139267,0,265,1087635,263,1
172.16.0.5,935,14159816,0,273,1089216,270,1
172.16.0.5,522,11784810,1,262,1071346,266,0
172.16.0.5,865,14143589,0,268,1087968,265,1
172.16.0.5,844,14135033,0,268,1087310,265,1
172.16.0.5,837,14140098,0,273,1087699,270,1
172.16.0.5,782,14139470,0,273,1087651,270,1
172.16.0.5,916,14155914,0,271,1088916,268,1
172.16.0.5,770,14142554,0,271,1087888,268,1
172.16.0.5,998,11790504,1,271,1071864,275,1
172.16.0.5,908,14164349,0,281,1089565,278,1
172.16.0.5,516,11783946,1,271,1071267,275,1
172.16.0.5,974,14150592,0,273,1088507,270,1
172.16.0.5,750,14143286,0,276,1087945,273,1
172.16.0.5,783,14139400,0,268,1087646,265,1
172.16.0.5,885,14159931,0,276,1089225,273,1
172.16.0.5,1010,11787431,1,271,1071584,275,1
172.16.0.5,768,14138505,0,273,1087577,270,1
172.16.0.5,1020,11778158,1,262,1070741,266,0
172.16.0.5,933,14151572,0,273,1088582,270,1
172.16.0.5,822,14143421,0,263,1087955,260,1
172.16.0.5,833,14139966,0,278,1087689,275,1
172.16.0.5,795,14140188,0,281,1087706,278,1
172.16.0.5,942,14155113,0,271,1088854,268,1
172.16.0.5,992,11786203,1,277,1071473,282,1
172.16.0.5,970,14150000,0,278,1088461,275,1
172.16.0.5,947,14155061,0,268,1088850,265,1
172.16.0.5,807,14135622,0,276,1087355,273,1
172.16.0.5,767,14138208,0,271,1087554,268,1
172.16.0.5,1017,11778746,1,262,1070795,267,0
172.16.0.5,973,14150409,0,266,1088493,263,1
172.16.0.5,965,14150006,0,268,1088462,265,1
172.16.0.5,999,9433701,1,271,1048189,287,1
172.16.0.5,870,14139396,0,273,1087645,270,1
172.16.0.5,939,14154762,0,271,1088827,268,1
172.16.0.5,926,14156042,0,268,1088926,265,1
172.16.0.5,841,14134762,0,271,1087289,268,1
172.16.0.5,752,14138768,0,271,1087597,268,1
172.16.0.5,813,14139958,0,268,1087689,265,1
172.16.0.5,906,14168919,0,276,1089916,272,1
172.16.0.5,821,14143867,0,271,1285806,229,1
172.16.0.5,911,14160250,0,268,1089250,265,1
172.16.0.5,929,14155898,0,271,1088915,268,1
172.16.0.5,993,11786426,1,268,1071493,272,1
172.16.0.5,1022,11778771,1,271,1070797,276,1
172.16.0.5,1008,11787383,1,268,1071580,272,1
172.16.0.5,1009,11787471,1,274,1071588,278,1
172.16.0.5,866,14143597,0,271,1087969,268,1
172.16.0.5,920,14156486,0,273,1088960,270,1
172.16.0.5,847,14139378,0,268,1087644,265,1
172.16.0.5,845,14135340,0,273,1087333,270,1
172.16.0.5,853,14143420,0,283,1087955,280,1
172.16.0.5,855,14143430,0,271,1087956,268,1
172.16.0.5,930,14155909,0,271,1088916,268,1
172.16.0.5,520,11784138,1,271,1071285,275,1
172.16.0.5,925,14156553,0,271,1088965,268,1
172.16.0.5,874,14151542,0,266,1088580,263,1
172.16.0.5,775,14143318,0,271,1087947,268,1
172.16.0.5,808,14135603,0,271,1087354,268,1
172.16.0.5,978,14150742,0,263,1088518,260,1
172.16.0.5,1006,11791475,1,271,1071952,275,1
