SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,648,15244828,30,270,32644,8289,0
172.16.0.5,936,14155117,0,273,1088855,270,1
172.16.0.5,832,14139953,0,271,1087688,268,1
172.16.0.5,827,14140019,0,289,1087693,286,0
172.16.0.5,771,14147367,0,268,1088259,265,1
172.16.0.5,938,14155100,0,271,1088853,268,1
172.16.0.5,982,14160380,0,276,1089260,273,1
172.16.0.5,908,14164283,0,281,1089560,278,1
172.16.0.5,951,14151186,0,276,1088552,273,1
172.16.0.5,923,14156479,0,271,1088959,268,1
172.16.0.5,882,14160025,0,271,1089232,267,1
172.16.0.5,814,14140032,0,289,1087694,286,0
172.16.0.5,779,14139868,0,266,1087682,263,1
172.16.0.5,954,14151060,0,273,1088543,270,1
172.16.0.5,974,14150791,0,273,1088522,270,1
172.16.0.5,947,14155131,0,268,1088856,265,1
172.16.0.5,972,14150633,0,260,1088510,257,1
172.16.0.5,904,14168335,0,273,1089871,270,1
172.16.0.5,883,14159885,0,271,1089221,267,1
172.16.0.5,835,14140345,0,271,1087718,268,1
172.16.0.5,764,14138953,0,271,1087611,268,1
172.16.0.5,905,14168333,0,271,1089871,267,1
172.16.0.5,854,14143535,0,271,1087964,268,1
172.16.0.5,820,14144239,0,271,1088018,268,1
172.16.0.5,816,14144338,0,273,1088026,270,1
172.16.0.5,791,14135684,0,273,1087360,271,1
172.16.0.5,775,14143483,0,271,1087960,268,1
172.16.0.5,818,14144109,0,268,1088008,265,1
172.16.0.5,983,14160800,0,278,1089292,275,1
172.16.0.5,889,14163983,0,268,1089537,265,1
172.16.0.5,776,14143594,0,271,1087968,268,1
172.16.0.5,963,14154670,0,271,1088820,268,1
172.16.0.5,952,14151025,0,276,1088540,273,1
172.16.0.5,930,14155991,0,271,1088922,268,1
172.16.0.5,831,14140003,0,268,1087692,265,1
172.16.0.5,895,14168898,0,278,1089915,275,1
172.16.0.5,887,14160011,0,274,1287273,232,1
172.16.0.5,900,14172680,0,271,1090206,267,1
172.16.0.5,964,14154507,0,271,1088808,268,1
172.16.0.5,765,14138561,0,268,1087581,265,1
172.16.0.5,988,14164568,0,265,1089582,262,1
172.16.0.5,801,14136341,0,278,1087410,276,1
172.16.0.5,918,14156416,0,273,1088955,270,1
172.16.0.5,857,14143477,0,273,1087959,270,1
172.16.0.5,809,14135704,0,268,1087361,265,1
172.16.0.5,773,14143320,0,268,1087947,265,1
172.16.0.5,861,14143226,0,273,1087940,270,1
172.16.0.5,996,11790492,1,271,1071862,275,1
172.16.0.5,886,14160039,0,271,1089233,267,1
172.16.0.5,892,14168120,0,268,1089855,265,1
172.16.0.5,853,14143366,0,283,1087951,280,1
172.16.0.5,817,14144223,0,273,1088017,270,1
172.16.0.5,836,14140288,0,265,1087714,263,1
172.16.0.5,755,14138807,0,271,1087600,268,1
172.16.0.5,929,14155899,0,271,1088915,268,1
172.16.0.5,800,14135923,0,268,1087378,265,1
172.16.0.5,782,14139714,0,273,1087670,270,1
172.16.0.5,865,14143704,0,268,1087977,265,1
172.16.0.5,829,14140068,0,265,1087697,263,1
172.16.0.5,790,14135919,0,276,1087378,273,1
172.16.0.5,911,14160164,0,268,1089243,265,1
172.16.0.5,812,14140888,0,273,1087760,270,1
172.16.0.5,767,14138698,0,271,1087592,268,1
172.16.0.5,975,14151065,0,273,1088543,270,1
172.16.0.5,753,14138880,0,268,1087606,265,1
172.16.0.5,881,14155723,0,268,1088901,265,1
172.16.0.5,987,14164867,0,273,1089605,270,1
172.16.0.5,931,14155863,0,273,1088912,270,1
