SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,905,14168347,0,271,1089872,267,1
172.16.0.5,850,14139398,0,276,1087646,273,1
172.16.0.5,885,14159942,0,276,1089226,273,1
172.16.0.5,863,14143302,0,268,1087946,265,1
172.16.0.5,783,14139689,0,268,1087668,265,1
172.16.0.5,890,14168038,0,271,1089849,267,1
172.16.0.5,514,11779542,1,268,1070867,273,1
172.16.0.5,820,14144148,0,271,1088011,268,1
172.16.0.5,919,14156541,0,273,1088964,270,1
172.16.0.5,516,11784023,1,271,1071274,275,1
172.16.0.5,519,11784167,1,268,1071287,272,1
172.16.0.5,978,14150876,0,263,1088528,260,1
172.16.0.5,947,14155049,0,268,1088849,265,1
172.16.0.5,836,14140245,0,265,1087711,263,1
172.16.0.5,915,14155943,0,271,1088918,268,1
172.16.0.5,788,14135630,0,268,1087356,265,1
172.16.0.5,906,14168967,0,276,1089920,272,1
172.16.0.5,524,11785171,1,268,1071379,273,1
172.16.0.5,981,14155328,0,265,1088871,262,1
172.16.0.5,751,14138800,0,286,1087600,283,1
172.16.0.5,993,11786456,1,268,1071496,272,1
172.16.0.5,998,11790662,1,271,1071878,275,1
172.16.0.5,983,14160869,0,278,1089297,275,1
172.16.0.5,809,14135599,0,268,1087353,265,1
172.16.0.5,1011,11783337,1,268,1071212,272,1
172.16.0.5,926,14156119,0,268,1088932,265,1
172.16.0.5,750,14143180,0,276,1087936,273,1
172.16.0.5,800,14135893,0,268,1087376,265,1
172.16.0.5,1015,11783143,1,277,1071194,282,1
172.16.0.5,909,14164339,0,271,1089564,267,1
172.16.0.5,1001,11790946,1,271,1071904,275,1
172.16.0.5,951,14151143,0,276,1088549,273,1
172.16.0.5,971,14150421,0,271,1088493,268,1
172.16.0.5,536,11785735,1,283,1071430,288,1
172.16.0.5,953,14150994,0,271,1088538,268,1
172.16.0.5,814,14139952,0,289,1087688,286,1
172.16.0.5,806,14135739,0,276,1087364,273,1
172.16.0.5,790,14135871,0,276,1087374,273,1
172.16.0.5,918,14156488,0,273,1088960,270,1
172.16.0.5,897,14168598,0,271,1089892,267,1
172.16.0.5,513,11779107,1,271,1070827,276,1
172.16.0.5,997,11790516,1,265,1071865,269,1
172.16.0.5,838,14139625,0,268,1087663,265,1
172.16.0.5,944,14155046,0,271,1088849,268,1
172.16.0.5,1020,11778235,1,262,1070748,266,0
172.16.0.5,877,14155323,0,273,1088871,270,1
172.16.0.5,872,14143441,0,268,1087957,265,1
172.16.0.5,851,14143721,0,271,1087978,268,1
172.16.0.5,849,14139111,0,273,1087623,270,1
172.16.0.5,774,14143443,0,268,1087957,265,1
172.16.0.5,873,14143298,0,268,1285754,227,1
172.16.0.5,793,14135462,0,266,1087343,263,1
172.16.0.5,797,11781864,1,274,1071078,279,1
172.16.0.5,977,14151001,0,271,1088538,268,1
172.16.0.5,865,14143590,0,268,1087968,265,1
172.16.0.5,1007,11787494,1,271,1071590,275,1
172.16.0.5,972,14150568,0,260,1088505,257,0
172.16.0.5,848,14139286,0,273,1087637,270,1
172.16.0.5,908,14164303,0,281,1089561,278,1
172.16.0.5,837,14140104,0,273,1087700,270,1
172.16.0.5,531,11785212,1,274,1071382,278,1
172.16.0.5,522,11784882,1,262,1071352,266,0
172.16.0.5,899,14172964,0,268,1090228,265,1
172.16.0.5,821,14143858,0,271,1285805,229,1
172.16.0.5,759,14139046,0,268,1087618,265,1
172.16.0.5,758,14138907,0,271,1087608,268,1
172.16.0.5,876,14155317,0,266,1088870,263,1
172.16.0.5,781,14139638,0,268,1087664,265,1
172.16.0.5,928,14155908,0,268,1088916,265,1
172.16.0.5,927,14155961,0,271,1088920,268,1
172.16.0.5,1000,11786466,1,265,1071496,269,1
172.16.0.5,957,14150709,0,268,1088516,265,1
172.16.0.5,968,14150368,0,271,1088489,268,1
172.16.0.5,974,14150710,0,273,1088516,270,1
172.16.0.5,973,14150721,0,266,1088517,263,1
172.16.0.5,884,14159801,0,268,1089215,265,1
172.16.0.5,811,14140243,0,271,1087711,268,1
172.16.0.5,767,14138466,0,271,1087574,268,1
172.16.0.5,786,14135594,0,271,1087353,268,1
172.16.0.5,782,14139638,0,273,1087664,270,1
172.16.0.5,1021,11778751,1,268,1070795,273,1
172.16.0.5,1012,11783284,1,274,1071207,279,1
172.16.0.5,1003,11791232,1,274,1071930,278,1
172.16.0.5,845,14135336,0,273,1087333,270,1
172.16.0.5,753,14138803,0,268,1087600,265,1
172.16.0.5,824,14143861,0,283,1087989,280,1
172.16.0.5,956,14150852,0,273,1088527,270,1
172.16.0.5,880,14155614,0,263,1088893,260,1
172.16.0.5,870,14139344,0,273,1087641,270,1
172.16.0.5,958,14150420,0,268,1088493,265,1
172.16.0.5,844,14135042,0,268,1087310,265,1
172.16.0.5,813,14139955,0,268,1087688,265,1
172.16.0.5,999,9433733,1,271,1048192,287,1
172.16.0.5,855,14143431,0,271,1087956,268,1
172.16.0.5,839,14135339,0,271,1087333,268,1
172.16.0.5,886,14159935,0,271,1089225,267,1
172.16.0.5,888,14159938,0,271,1287267,229,1
172.16.0.5,760,14139046,0,268,1087618,265,1
172.16.0.5,986,14164873,0,265,1089605,262,1
172.16.0.5,911,14160242,0,268,1089249,265,1
172.16.0.5,896,14168630,0,266,1089894,262,1
172.16.0.5,936,14155042,0,273,1088849,270,1
172.16.0.5,932,14155759,0,268,1088904,265,1
172.16.0.5,834,14140062,0,271,1087697,268,1
172.16.0.5,773,14143253,0,268,1087942,265,1
172.16.0.5,1022,11778816,1,271,1070801,276,1
172.16.0.5,955,14150998,0,271,1088538,268,1
172.16.0.5,866,14143596,0,271,1087968,268,1
172.16.0.5,766,14138518,0,273,1087578,270,1
172.16.0.5,1019,11778527,1,268,1070775,273,1
172.16.0.5,794,14135604,0,268,1087354,265,1
172.16.0.5,994,11786613,1,268,1071510,272,1
172.16.0.5,830,14140005,0,271,1087692,268,1
172.16.0.5,990,14160536,0,265,1089272,262,1
172.16.0.5,931,14155763,0,273,1088904,270,1
172.16.0.5,842,14134756,0,271,1087288,268,1
172.16.0.5,807,14135601,0,276,1087353,273,1
172.16.0.5,534,11785734,1,271,1071430,275,1
172.16.0.5,796,14135888,0,271,1087376,268,1
172.16.0.5,791,14135638,0,273,1087356,271,1
172.16.0.5,535,11785596,1,265,1071417,269,1
172.16.0.5,1005,11791231,1,259,1071930,263,0
172.16.0.5,822,14143491,0,263,1087960,260,1
172.16.0.5,965,14150241,0,268,1088480,265,1
172.16.0.5,533,11785741,1,271,1071431,275,1
172.16.0.5,882,14159943,0,271,1089226,267,1
172.16.0.5,923,14156488,0,271,1088960,268,1
172.16.0.5,904,14168370,0,273,1089874,270,1
172.16.0.5,804,14136229,0,271,1087402,268,1
172.16.0.5,903,14168344,0,268,1089872,265,1
172.16.0.5,891,14168113,0,271,1089854,267,1
172.16.0.5,889,14163840,0,268,1089526,265,1
172.16.0.5,894,14164525,0,273,1089578,270,1
172.16.0.5,874,14151556,0,266,1088581,263,1
172.16.0.5,867,11780142,1,280,1070922,285,1
172.16.0.5,996,11790508,1,271,1071864,275,1
172.16.0.5,930,14155908,0,271,1088916,268,1
172.16.0.5,832,14139965,0,271,1087689,268,1
172.16.0.5,921,14156484,0,273,1088960,270,1
172.16.0.5,823,14143585,0,276,1087968,273,1
172.16.0.5,879,14155615,0,271,1088893,268,1
172.16.0.5,883,14159788,0,271,1089214,267,1
172.16.0.5,802,14136183,0,268,1087398,265,1
172.16.0.5,869,14139401,0,271,1087646,268,1
172.16.0.5,922,14156478,0,276,1088959,273,1
172.16.0.5,784,14139925,0,276,1087686,273,1
172.16.0.5,856,14143427,0,265,1087955,263,1
172.16.0.5,775,14143397,0,271,1087953,268,1
172.16.0.5,829,14139959,0,265,1087689,263,1
172.16.0.5,846,14139327,0,271,1087640,268,1
172.16.0.5,833,14139933,0,278,1087687,275,1
172.16.0.5,816,14144238,0,273,1088018,270,1
172.16.0.5,916,14155907,0,271,1088915,268,1
172.16.0.5,862,14143162,0,271,1087935,268,1
172.16.0.5,772,14147489,0,271,1088268,268,1
172.16.0.5,762,14139331,0,265,1087640,263,1
172.16.0.5,954,14150999,0,273,1088538,270,1
172.16.0.5,843,14135099,0,278,1087315,276,1
172.16.0.5,963,14154616,0,271,1088816,268,1
172.16.0.5,868,14139253,0,268,1087634,265,1
172.16.0.5,768,14138572,0,273,1087582,270,1
172.16.0.5,902,14172676,0,271,1090205,267,1
172.16.0.5,901,14172706,0,273,1090208,270,1
172.16.0.5,801,14136177,0,278,1087398,276,1
172.16.0.5,756,14138704,0,268,1087592,265,1
172.16.0.5,1014,11782853,1,271,1071168,275,1
172.16.0.5,1004,11791234,1,268,1071930,272,1
172.16.0.5,764,14138900,0,271,1087607,268,1
172.16.0.5,523,11785162,1,271,1071378,275,1
172.16.0.5,907,14164575,0,268,1287688,227,1
172.16.0.5,933,14151575,0,273,1088582,270,1
172.16.0.5,852,14143653,0,273,1087973,270,1
172.16.0.5,777,14143688,0,268,1087976,265,1
172.16.0.5,1009,11787467,1,274,1071587,278,1
172.16.0.5,520,11784811,1,271,1071346,275,1
172.16.0.5,770,14142824,0,271,1087909,268,1
172.16.0.5,1008,11787411,1,268,1071582,272,1
172.16.0.5,913,14155912,0,273,1088916,270,1
172.16.0.5,521,11784885,1,271,1071353,275,1
172.16.0.5,914,14155913,0,273,1088916,270,1
172.16.0.5,847,14139377,0,268,1087644,265,1
172.16.0.5,779,14139784,0,266,1087675,263,1
172.16.0.5,881,14155670,0,268,1088897,265,1
172.16.0.5,526,11785074,1,277,1071370,282,1
172.16.0.5,946,14154993,0,268,1088845,265,1
172.16.0.5,984,14160531,0,265,1089271,262,1
172.16.0.5,530,11784881,1,268,1071352,272,1
172.16.0.5,810,14136120,0,276,1087393,273,1
172.16.0.5,949,14150997,0,266,1088538,263,1
172.16.0.5,825,14139736,0,271,1087672,268,1
172.16.0.5,754,14138760,0,278,1087596,275,1
172.16.0.5,648,15244817,30,270,32644,8289,0
172.16.0.5,512,11779107,1,274,1070827,279,1
172.16.0.5,864,14143449,0,273,1087957,270,1
172.16.0.5,808,14135599,0,271,1087353,268,1
172.16.0.5,835,14140247,0,271,1087711,268,1
172.16.0.5,515,11779348,1,268,1070849,273,1
172.16.0.5,878,14155611,0,289,1088893,285,1
172.16.0.5,898,14172963,0,281,1090227,277,1
172.16.0.5,893,14168322,0,273,1089870,270,1
172.16.0.5,792,14135311,0,263,1087331,260,1
172.16.0.5,812,14140164,0,273,1087704,270,1
172.16.0.5,1017,11778802,1,262,1070800,267,0
172.16.0.5,950,14151137,0,263,1088549,260,1
172.16.0.5,967,14150431,0,271,1088494,268,1
172.16.0.5,857,14143424,0,273,1087955,270,1
172.16.0.5,795,14140225,0,281,1087709,278,1
172.16.0.5,785,14139871,0,268,1087682,265,1
172.16.0.5,895,14168904,0,278,1089915,275,1
172.16.0.5,875,14151615,0,271,1088585,268,1
172.16.0.5,828,11786514,1,271,1071501,275,1
172.16.0.5,815,14139950,0,268,1087688,265,1
172.16.0.5,995,11790919,1,271,1071901,275,1
172.16.0.5,917,14156488,0,276,1088960,273,1
172.16.0.5,982,14160394,0,276,1089261,273,1
172.16.0.5,1013,11782847,1,268,1071167,272,1
172.16.0.5,964,14154476,0,271,1088805,268,1
172.16.0.5,818,14144005,0,268,1088000,265,1
172.16.0.5,771,14147298,0,268,1088253,265,1
172.16.0.5,805,14136218,0,271,1087401,268,1
172.16.0.5,969,14150423,0,271,1088494,268,1
172.16.0.5,959,14150422,0,265,1088494,263,1
172.16.0.5,763,14139189,0,271,1087629,268,1
172.16.0.5,776,14143543,0,271,1087964,268,1
172.16.0.5,826,14139673,0,273,1087667,270,1
172.16.0.5,778,14143830,0,265,1087986,263,1
172.16.0.5,970,14150430,0,278,1088494,275,1
172.16.0.5,780,14139729,0,273,1087671,270,1
172.16.0.5,528,11784883,1,274,1071353,279,1
172.16.0.5,961,14154712,0,281,1088824,278,1
172.16.0.5,985,14160535,0,268,1089271,265,1
172.16.0.5,980,14155342,0,271,1088872,268,1
