SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,811,9420419,1,271,1046713,287,1
172.16.0.5,769,9432104,1,274,1048011,291,1
172.16.0.5,887,9432962,0,271,1347566,229,1
172.16.0.5,802,9415842,1,267,1046204,283,1
172.16.0.5,766,9431472,1,271,1047941,287,1
172.16.0.5,857,9428040,1,274,1047560,291,1
172.16.0.5,750,9431619,1,278,1047957,294,1
172.16.0.5,809,9416127,1,267,1046236,283,1
172.16.0.5,865,9428144,1,267,1047571,283,1
172.16.0.5,782,9424535,1,271,1047170,287,1
172.16.0.5,841,9428040,1,271,1047560,287,1
172.16.0.5,852,9428130,1,274,1047570,291,1
172.16.0.5,828,9428283,1,271,1047587,287,1
172.16.0.5,756,9427463,1,267,1047495,283,1
172.16.0.5,801,9416131,1,278,1046236,295,1
172.16.0.5,755,9427698,1,271,1047522,287,1
172.16.0.5,878,9432669,1,292,1048074,310,0
172.16.0.5,784,9424535,1,274,1047170,291,1
172.16.0.5,866,9428137,1,271,1047570,287,1
172.16.0.5,839,9428284,1,271,1047587,287,1
172.16.0.5,819,9424377,1,271,1047153,287,1
172.16.0.5,785,9424576,1,271,1047175,287,1
172.16.0.5,796,9416437,1,271,1046270,287,1
172.16.0.5,779,9424674,1,264,1047186,280,1
172.16.0.5,842,9427947,1,271,1047549,287,1
172.16.0.5,826,9428274,1,274,1047586,291,1
172.16.0.5,859,9427989,1,267,1047554,283,1
172.16.0.5,824,9432516,1,263,1048057,279,1
172.16.0.5,868,9428142,1,267,1047571,283,1
172.16.0.5,803,9415844,1,274,1046204,291,1
172.16.0.5,764,9431621,1,271,1047957,287,1
172.16.0.5,844,9427996,1,267,1047555,283,1
172.16.0.5,849,9427708,1,274,1047523,291,1
172.16.0.5,767,9431474,1,271,1047941,287,1
172.16.0.5,874,9432042,1,271,1048004,287,1
172.16.0.5,821,9428376,0,271,1346910,229,1
172.16.0.5,855,9427997,1,271,1047555,287,1
172.16.0.5,848,9427851,1,274,1047539,291,1
172.16.0.5,758,9427635,1,271,1047515,287,1
172.16.0.5,882,9432620,1,271,1048068,287,1
172.16.0.5,825,9428285,1,271,1047587,287,1
172.16.0.5,862,9427703,1,271,1047522,287,1
172.16.0.5,761,9431901,1,267,1047989,283,1
172.16.0.5,754,9427709,1,281,1047523,298,1
172.16.0.5,752,9426788,1,267,1047420,283,1
172.16.0.5,822,9428284,1,267,1047587,283,1
172.16.0.5,875,9432087,1,274,1048009,291,1
172.16.0.5,889,9432767,1,271,1048085,287,1
172.16.0.5,850,9427998,1,274,1047555,291,1
172.16.0.5,838,9432619,1,271,1048068,287,1
172.16.0.5,798,9416420,1,271,1046268,287,1
172.16.0.5,774,9428289,1,271,1047587,287,1
172.16.0.5,820,9424377,1,271,1047153,287,1
172.16.0.5,799,9416142,1,267,1046238,283,1
172.16.0.5,879,9432618,1,274,1048068,291,1
172.16.0.5,877,9432330,1,274,1048036,291,1
172.16.0.5,804,9415847,1,271,1046205,287,1
172.16.0.5,836,9432907,1,263,1048100,279,1
172.16.0.5,786,9420187,1,271,1046687,287,1
172.16.0.5,776,9428439,1,271,1047604,287,1
172.16.0.5,753,9426793,1,267,1047421,283,1
172.16.0.5,787,9420185,1,267,1046687,284,1
172.16.0.5,893,9433152,1,274,1048128,291,1
172.16.0.5,814,9424517,1,292,1047168,310,0
172.16.0.5,881,9432616,1,267,1048068,283,1
172.16.0.5,800,9416126,1,267,1046236,283,1
172.16.0.5,780,9424676,1,274,1047186,291,1
172.16.0.5,832,9428282,1,271,1047586,287,1
172.16.0.5,892,9433055,1,267,1048117,283,1
172.16.0.5,876,9431996,1,267,1047999,283,1
172.16.0.5,793,9420963,1,264,1046773,280,1
172.16.0.5,773,9428098,1,267,1047566,283,1
172.16.0.5,851,9428285,1,274,1047587,291,1
172.16.0.5,872,9427997,1,267,1047555,283,1
172.16.0.5,863,9427846,1,267,1047538,283,1
172.16.0.5,894,9428857,1,267,1047650,283,1
172.16.0.5,847,9427997,1,267,1047555,283,1
172.16.0.5,788,9420149,1,267,1046683,283,1
172.16.0.5,891,9432908,1,271,1048100,287,1
172.16.0.5,890,9432910,1,274,1048101,291,1
172.16.0.5,762,9432036,1,263,1048004,279,1
172.16.0.5,895,9428863,1,281,1047651,298,1
