SrcIP,SrcPort,feature0,feature1,feature2,feature3,feature4,Label
172.16.0.5,997,11790501,1,265,1071863,269,1
172.16.0.5,786,14135595,0,271,1087353,268,1
172.16.0.5,810,14136174,0,276,1087398,273,1
172.16.0.5,857,14143415,0,273,1087955,270,1
172.16.0.5,850,14139460,0,276,1087650,273,1
172.16.0.5,820,14144148,0,271,1088011,268,1
172.16.0.5,969,14150396,0,271,1088492,268,1
172.16.0.5,1005,11791265,1,259,1071933,263,1
172.16.0.5,909,14164206,0,271,1089554,267,1
172.16.0.5,907,14164564,0,268,1287687,227,1
172.16.0.5,967,14150448,0,271,1088496,268,1
172.16.0.5,530,11784862,1,268,1071351,272,1
172.16.0.5,1014,11782787,1,271,1071162,275,1
172.16.0.5,788,14135587,0,268,1087352,265,1
172.16.0.5,785,14139909,0,268,1087685,265,1
172.16.0.5,768,14138608,0,273,1087585,270,1
172.16.0.5,790,14135863,0,276,1087374,273,1
172.16.0.5,968,14150459,0,271,1088496,268,1
172.16.0.5,882,14159939,0,271,1089226,267,1
172.16.0.5,527,11784822,1,271,1071347,275,1
172.16.0.5,869,14139452,0,271,1087650,268,1
172.16.0.5,782,14139639,0,273,1087664,270,1
172.16.0.5,899,14172940,0,268,1090226,265,1
172.16.0.5,881,14155595,0,268,1088891,265,1
172.16.0.5,925,14156511,0,271,1088962,268,1
172.16.0.5,978,14150895,0,263,1088530,260,1
172.16.0.5,914,14155893,0,273,1088914,270,1
172.16.0.5,866,14143584,0,271,1087968,268,1
172.16.0.5,791,14135648,0,273,1087357,271,1
172.16.0.5,765,14138467,0,268,1087574,265,1
172.16.0.5,520,11784746,1,271,1071340,275,1
172.16.0.5,896,14168617,0,266,1089893,262,1
172.16.0.5,812,14140153,0,273,1087704,270,1
172.16.0.5,751,14138818,0,286,1087601,283,1
172.16.0.5,767,14138521,0,271,1087578,268,1
172.16.0.5,780,14139709,0,273,1087669,270,1
172.16.0.5,521,11784800,1,271,1071345,275,1
172.16.0.5,996,11790434,1,271,1071857,275,1
172.16.0.5,898,14172860,0,281,1090220,277,1
172.16.0.5,895,14168818,0,278,1089909,275,1
172.16.0.5,912,14155943,0,271,1088918,268,1
172.16.0.5,761,14139184,0,268,1087629,265,1
172.16.0.5,941,14155036,0,273,1088848,270,1
172.16.0.5,792,14135378,0,263,1087336,260,1
172.16.0.5,976,14150983,0,271,1088537,268,1
172.16.0.5,826,14139731,0,273,1087671,270,1
172.16.0.5,982,14160319,0,276,1089255,273,1
172.16.0.5,904,14168333,0,273,1089871,270,1
172.16.0.5,955,14150998,0,271,1088538,268,1
172.16.0.5,939,14154754,0,271,1088827,268,1
172.16.0.5,929,14155858,0,271,1088912,268,1
172.16.0.5,813,14139960,0,268,1087689,265,1
172.16.0.5,757,14138793,0,271,1087599,268,1
172.16.0.5,957,14150705,0,268,1088515,265,1
172.16.0.5,809,14135565,0,268,1087351,265,1
172.16.0.5,885,14159937,0,276,1089225,273,1
172.16.0.5,1016,11778744,1,271,1070794,276,1
172.16.0.5,803,14136122,0,273,1087394,270,1
172.16.0.5,880,14155600,0,263,1088892,260,1
172.16.0.5,800,14135880,0,268,1087375,265,1
172.16.0.5,917,14156489,0,276,1088960,273,1
172.16.0.5,528,11784806,1,274,1071346,279,1
172.16.0.5,828,11786499,1,271,1071499,275,1
172.16.0.5,936,14155027,0,273,1088848,270,1
172.16.0.5,836,14140231,0,265,1087710,263,1
172.16.0.5,518,11783981,1,271,1071271,275,1
172.16.0.5,1013,11782833,1,268,1071166,272,1
172.16.0.5,963,14154604,0,271,1088815,268,1
172.16.0.5,1006,11791573,1,271,1071961,275,1
172.16.0.5,1007,11787455,1,271,1071586,275,1
172.16.0.5,924,14156411,0,271,1088954,268,1
172.16.0.5,865,14143600,0,268,1087969,265,1
172.16.0.5,794,14135643,0,268,1087357,265,1
172.16.0.5,1008,11787460,1,268,1071587,272,1
172.16.0.5,890,14168047,0,271,1089849,267,1
172.16.0.5,858,14143479,0,271,1087959,268,1
172.16.0.5,903,14168293,0,268,1089868,265,1
172.16.0.5,1009,11787461,1,274,1071587,278,1
172.16.0.5,755,14138818,0,271,1087601,268,1
172.16.0.5,906,14168840,0,276,1089910,272,1
172.16.0.5,783,14139556,0,268,1087658,265,1
172.16.0.5,1004,11791208,1,268,1071928,272,1
172.16.0.5,771,14147354,0,268,1088258,265,1
172.16.0.5,829,14139951,0,265,1087688,263,1
172.16.0.5,838,14139738,0,268,1087672,265,1
172.16.0.5,1018,11778790,1,274,1070799,279,1
172.16.0.5,879,14155600,0,271,1088892,268,1
172.16.0.5,892,14168179,0,268,1089859,265,1
172.16.0.5,811,14140216,0,271,1087708,268,1
172.16.0.5,888,14159943,0,271,1287267,229,1
172.16.0.5,900,14172602,0,271,1090200,267,1
172.16.0.5,861,14143154,0,273,1087934,270,1
172.16.0.5,535,11785510,1,265,1071410,269,1
172.16.0.5,1019,11778453,1,268,1070768,273,1
172.16.0.5,834,14140097,0,271,1087699,268,1
172.16.0.5,818,14144000,0,268,1088000,265,1
172.16.0.5,807,14135541,0,276,1087349,273,1
172.16.0.5,801,14136185,0,278,1087398,276,1
172.16.0.5,513,11779100,1,271,1070827,276,1
172.16.0.5,959,14150354,0,265,1088488,263,1
172.16.0.5,833,14139951,0,278,1087688,275,1
172.16.0.5,859,14143203,0,266,1087938,263,1
172.16.0.5,516,11784077,1,271,1071279,275,1
172.16.0.5,877,14155374,0,273,1088874,270,1
172.16.0.5,529,11784932,1,271,1071357,275,1
172.16.0.5,979,14155311,0,271,1088870,268,1
172.16.0.5,951,14151121,0,276,1088547,273,1
172.16.0.5,873,14143236,0,268,1285748,227,1
172.16.0.5,804,14136119,0,271,1087393,268,1
172.16.0.5,759,14139050,0,268,1087619,265,1
172.16.0.5,853,14143488,0,283,1087960,280,1
172.16.0.5,844,14135044,0,268,1087311,265,1
172.16.0.5,814,14140006,0,289,1087692,286,1
172.16.0.5,763,14139181,0,271,1087629,268,1
172.16.0.5,864,14143375,0,273,1087951,270,1
172.16.0.5,769,14138757,0,273,1087596,270,1
172.16.0.5,835,14140253,0,271,1087711,268,1
172.16.0.5,781,14139630,0,268,1087663,265,1
172.16.0.5,808,14135539,0,271,1087349,268,1
172.16.0.5,875,14151479,0,271,1088575,268,1
172.16.0.5,536,11785684,1,283,1071425,288,1
172.16.0.5,533,11785715,1,271,1071428,275,1
172.16.0.5,981,14155379,0,265,1088875,262,1
172.16.0.5,971,14150406,0,271,1088492,268,1
172.16.0.5,867,11780139,1,280,1070921,285,1
172.16.0.5,876,14155379,0,266,1088875,263,1
172.16.0.5,816,14144347,0,273,1088026,270,1
172.16.0.5,964,14154455,0,271,1088804,268,1
172.16.0.5,916,14155896,0,271,1088915,268,1
172.16.0.5,886,14159945,0,271,1089226,267,1
172.16.0.5,975,14150994,0,273,1088538,270,1
172.16.0.5,852,14143502,0,273,1087961,270,1
172.16.0.5,998,11790642,1,271,1071876,275,1
172.16.0.5,840,14134946,0,271,1087303,268,1
172.16.0.5,756,14138759,0,268,1087596,265,1
172.16.0.5,937,14155040,0,268,1088849,265,1
172.16.0.5,942,14155031,0,271,1088848,268,1
172.16.0.5,798,14135893,0,265,1087376,263,1
172.16.0.5,526,11784929,1,277,1071357,282,1
172.16.0.5,524,11785080,1,268,1071370,273,1
172.16.0.5,956,14150839,0,273,1088526,270,1
172.16.0.5,913,14155950,0,273,1088919,270,1
172.16.0.5,911,14160232,0,268,1089248,265,1
172.16.0.5,842,14134738,0,271,1087287,268,1
172.16.0.5,889,14163839,0,268,1089526,265,1
172.16.0.5,799,14135906,0,268,1087377,265,1
172.16.0.5,966,14150366,0,273,1088489,270,1
172.16.0.5,793,14135449,0,266,1087342,263,1
172.16.0.5,874,14151549,0,266,1088580,263,1
172.16.0.5,1021,11778657,1,268,1070787,273,1
172.16.0.5,819,14144160,0,268,1088012,265,1
172.16.0.5,932,14155807,0,268,1088908,265,1
172.16.0.5,927,14155910,0,271,1088916,268,1
172.16.0.5,514,11779508,1,268,1070864,273,1
172.16.0.5,1022,11778805,1,271,1070800,276,1
172.16.0.5,796,14135877,0,271,1087375,268,1
172.16.0.5,918,14156468,0,273,1088959,270,1
