SrcIP,SrcPort,Feature0,Feature1,Feature2,Feature3,Feature4,Label
172.16.0.5,765,4767863,1,271,953572,341,1
172.16.0.5,756,4775955,1,265,955191,332,1
172.16.0.5,680,4769474,1,265,953894,333,1
172.16.0.5,646,4765296,1,265,953059,333,1
172.16.0.5,702,4769043,1,271,953808,340,1
172.16.0.5,733,4781756,1,271,956351,340,1
172.16.0.5,789,4768709,1,271,953741,340,1
172.16.0.5,825,4766244,1,277,953248,348,1
172.16.0.5,819,4764673,1,277,952934,349,1
172.16.0.5,645,4765588,1,265,953117,333,1
172.16.0.5,755,4775959,1,271,955191,340,1
172.16.0.5,798,4764954,1,259,952990,326,0
172.16.0.5,837,4763346,1,271,952669,341,1
172.16.0.5,709,4773096,1,277,954619,348,1
172.16.0.5,768,4763525,1,277,952705,348,1
172.16.0.5,653,4778018,1,271,955603,340,1
172.16.0.5,670,4774532,1,271,954906,340,1
172.16.0.5,747,4778267,1,271,955653,340,1
172.16.0.5,681,4769329,1,265,953865,333,1
172.16.0.5,834,4763492,1,271,952698,341,1
172.16.0.5,787,4764079,1,277,952815,348,1
172.16.0.5,830,4764224,1,277,952844,348,1
172.16.0.5,746,4778274,1,271,955654,340,1
172.16.0.5,754,4775954,1,289,955190,363,1
172.16.0.5,736,4782180,1,265,956436,332,1
172.16.0.5,695,4769332,1,277,953866,348,1
172.16.0.5,725,4778002,1,271,955600,340,1
172.16.0.5,804,4764372,1,271,952874,341,1
172.16.0.5,692,4769327,1,259,953865,325,0
172.16.0.5,706,4769042,1,271,953808,340,1
172.16.0.5,651,4778304,1,271,955660,340,1
172.16.0.5,826,4765951,1,277,953190,348,1
172.16.0.5,790,4768707,1,271,953741,340,1
172.16.0.5,683,4769461,1,259,953892,325,0
172.16.0.5,795,4765529,1,271,953105,341,1
172.16.0.5,666,4778292,1,271,955658,340,1
172.16.0.5,674,4769904,1,265,953980,333,1
172.16.0.5,764,4772051,1,265,954410,333,1
172.16.0.5,720,4777423,1,271,955484,340,1
172.16.0.5,745,2423258,1,271,807752,447,1
172.16.0.5,735,4781896,1,265,956379,332,1
172.16.0.5,729,4777717,1,271,955543,340,1
172.16.0.5,762,4776387,1,265,955277,332,1
172.16.0.5,737,4782326,1,271,956465,340,1
172.16.0.5,742,4782325,1,271,956465,340,1
172.16.0.5,802,4768712,1,265,953742,333,1
172.16.0.5,752,4775953,1,271,955190,340,1
172.16.0.5,760,4776244,1,265,955248,332,1
172.16.0.5,796,4765532,1,271,953106,341,1
172.16.0.5,781,4759463,1,271,951892,341,1
172.16.0.5,721,4777421,1,271,955484,340,1
172.16.0.5,656,4773956,1,271,954791,340,1
172.16.0.5,687,4769906,1,271,953981,340,1
172.16.0.5,775,4758905,1,271,951781,341,1
172.16.0.5,708,4772945,1,259,954589,325,0
172.16.0.5,717,4777137,1,271,955427,340,1
172.16.0.5,648,6432752,33,270,29644,9167,0
172.16.0.5,642,4757059,1,271,951411,341,1
172.16.0.5,749,4774084,1,265,954816,333,1
172.16.0.5,740,4782323,1,271,956464,340,1
172.16.0.5,705,4769043,1,271,953808,340,1
172.16.0.5,659,4774244,1,271,954848,340,1
172.16.0.5,835,4763490,1,271,952698,341,1
172.16.0.5,801,4768996,1,283,953799,356,1
172.16.0.5,655,4778444,1,265,955688,333,1
172.16.0.5,738,4782325,1,265,956465,332,1
172.16.0.5,672,4769904,1,271,953980,340,1
172.16.0.5,678,4769327,1,271,953865,340,1
172.16.0.5,664,4778293,1,271,955658,340,1
172.16.0.5,836,4763633,1,265,952726,333,1
172.16.0.5,786,4763796,1,271,952759,341,1
172.16.0.5,803,4768722,1,271,953744,340,1
172.16.0.5,807,4764652,1,283,952930,356,1
172.16.0.5,715,4777143,1,271,955428,340,1
172.16.0.5,776,4758890,1,271,951778,341,1
172.16.0.5,704,4769043,1,271,953808,340,1
172.16.0.5,650,4778307,1,271,955661,340,1
172.16.0.5,809,4764519,1,271,952903,341,1
172.16.0.5,675,4769761,1,277,953952,348,1
172.16.0.5,731,4777712,1,265,955542,332,1
172.16.0.5,829,4764227,1,259,952845,326,0
172.16.0.5,743,4782319,1,271,956463,340,1
172.16.0.5,699,4769331,1,271,953866,340,1
172.16.0.5,685,4769907,1,271,953981,340,1
172.16.0.5,688,4769907,1,271,953981,340,1
172.16.0.5,780,4759461,1,271,951892,341,1
172.16.0.5,831,4763794,1,265,952758,333,1
172.16.0.5,759,4776242,1,271,955248,340,1
172.16.0.5,719,4777427,1,271,955485,340,1
172.16.0.5,817,4765234,1,271,953046,341,1
172.16.0.5,833,4763778,1,289,952755,363,1
172.16.0.5,791,4768706,1,289,953741,363,1
172.16.0.5,694,4769327,1,271,953865,340,1
172.16.0.5,734,4781764,1,271,956352,340,1
172.16.0.5,828,4764371,1,271,952874,341,1
172.16.0.5,657,4773947,1,271,954789,340,1
172.16.0.5,767,4763525,1,271,952705,341,1
172.16.0.5,761,4776242,1,271,955248,340,1
172.16.0.5,806,4764372,1,277,952874,348,1
172.16.0.5,643,4757207,1,271,951441,341,1
172.16.0.5,741,4782325,1,277,956465,347,1
172.16.0.5,797,4765528,1,271,953105,341,1
172.16.0.5,730,4777711,1,277,955542,347,1
172.16.0.5,788,4768565,1,265,953713,333,1
172.16.0.5,727,4777713,1,271,955542,340,1
172.16.0.5,808,4764516,1,271,952903,341,1
172.16.0.5,779,4759323,1,265,951864,334,1
172.16.0.5,822,4769136,1,259,953827,325,0
172.16.0.5,820,4768858,1,265,953771,333,1
172.16.0.5,703,4769045,1,271,953809,340,1
172.16.0.5,784,4764082,1,271,952816,341,1
172.16.0.5,766,4763516,1,277,952703,348,1
172.16.0.5,689,4769758,1,277,953951,348,1
172.16.0.5,811,4764667,1,271,952933,341,1
172.16.0.5,668,4774531,1,265,954906,333,1
172.16.0.5,794,4769436,1,265,953887,333,1
172.16.0.5,778,4759191,1,271,951838,341,1
172.16.0.5,777,4759041,1,265,951808,334,1
172.16.0.5,805,4764385,1,271,952877,341,1
